Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
733,"[0.0, 1.4122405068667339, 248.3210985832642, 261.0534614249356, 494.1114949364764, 424.30862870941246, 141.4331682676784, 405.5895034992279]","[0.0, 53149.67147592953, 470382.9638975422, 464093.57608571684, 1406971.1790751086, 1986384.5064025233, 585569.3822277804, 1578962.189310162]","[16, 14, 9, 16, 20, 13, 16, 15]","[137.0775821037601, 137.79904306220095, 274.8965956092905, 276.8343479653957, 138.02651898397147, 138.1294964028777, 138.18840966039346, 138.1957773512476]",18756.0,138.1957773512476
734,"[0.0, 1.2796780444953406, 376.5533325574131, 54.01169974536621, 511.17160802933483, 452.4087653365151, 266.0064555496252, 402.9390702920414]","[0.0, 47774.220435144554, 458917.434209458, 463157.6262072978, 1424423.6702507946, 1997850.9577828178, 608905.1469380322, 1606759.0510511491]","[15, 18, 23, 17, 20, 12, 21, 9]","[138.21051509011411, 138.92908827785817, 279.521190553219, 276.657060518732, 139.09310437349075, 139.1304347826087, 139.16778523489933, 139.18273103152018]",18623.0,139.18273103152018
735,"[0.0, 1.0370300983225718, 96.6634239212548, 441.40846148541226, 345.19925805841814, 750.6403196810252, 179.9242869535619, 445.9861082547555]","[0.0, 39688.178892903146, 440588.5455522053, 439751.72020527907, 1398015.538945123, 1960386.723189345, 563611.222455902, 1550688.2762656156]","[13, 8, 10, 15, 16, 19, 11, 18]","[134.80341169128354, 135.48690606868433, 269.7190426638918, 272.61253681110645, 135.678391959799, 135.77078204389503, 135.8205826870677, 135.8205826870677]",19084.0,135.8205826870677
736,"[0.0, 60.329807944416224, 499.1191351612705, 135.71162786468707, 217.72735506495906, 434.07649158477074, 226.60752788507565, 333.83003478800316]","[0.0, 31402.007878184377, 446561.89318868436, 453299.70206049166, 1432347.4941784085, 2000778.3084839743, 561622.1691702281, 1565286.214907693]","[11, 14, 20, 12, 14, 15, 13, 12]","[133.75303163217916, 134.40497796214675, 270.56367432150313, 267.2716023922458, 134.48866289627978, 134.5445107708279, 134.58642712498053, 134.59341572333577]",19258.0,134.59341572333577
737,"[0.0, 38.24196522919157, 40.858386131989796, 362.39526701903463, 412.8660508987919, 521.7177450236727, 80.84013688674774, 194.74711518350185]","[0.0, 50259.891408944284, 482981.91467946535, 472740.63831713074, 1448990.6964769606, 2031174.7579819353, 607836.5076850208, 1592333.9453093864]","[16, 17, 16, 19, 17, 12, 13, 10]","[136.34928984744872, 137.0775821037601, 274.1986670898128, 274.8674443266172, 137.40458015267177, 137.51392646824766, 137.57231569449604, 137.5796178343949]",18840.0,137.5796178343949
738,"[0.0, 0.5842518432384266, 23.345736840097235, 198.42009040879393, 293.49254218232704, 408.2784880267704, 120.03091920152907, 399.40750213265767]","[0.0, 22432.34952113939, 447011.4968540338, 444611.9649051063, 1406465.4229658945, 1971628.8928156875, 559719.0816054563, 1529061.0133202318]","[6, 14, 13, 14, 15, 14, 7, 23]","[134.34228257489374, 135.07034914017717, 270.59191982461635, 270.39432505737534, 135.38782972055367, 135.50815558343788, 135.58612753047026, 135.60031388961548]",19115.0,135.60031388961548
739,"[0.0, 46.59107811211342, 213.66767633191932, 171.68707127602696, 268.8970628447734, 328.301996214901, 148.2507590547098, 95.30925447179182]","[0.0, 28429.88297114602, 488584.06739696226, 488223.7842859075, 1471712.9675736197, 2040855.6305320568, 579018.8012913382, 1593128.9735005596]","[9, 23, 15, 14, 10, 11, 14, 4]","[133.51189862985476, 134.1614906832298, 268.18416968442835, 268.7681459975114, 134.29355991917518, 134.33532003109613, 134.35620982790795, 134.363174537349]",19291.0,134.363174537349
740,"[0.0, 2.1790546266297124, 57.16733358395791, 338.48485305614076, 283.0276994015503, 406.62065554298977, 343.30154140426055, 290.6331364233364]","[0.0, 82396.59259674931, 494032.9149020008, 490682.7852445848, 1447653.1566719562, 2008150.2035751753, 587077.780522148, 1572400.9831969943]","[24, 12, 15, 13, 11, 12, 14, 15]","[136.4569623585154, 137.14285714285714, 274.838299225957, 274.1986670898128, 137.3900137814057, 137.52122241086587, 137.59422443996178, 137.59422443996178]",18838.0,137.59422443996178
741,"[0.0, 1.321380664665681, 30.345167131726654, 120.96399727628794, 266.1403557706896, 366.0408862448434, 72.15037327801237, 288.6663378515787]","[0.0, 50512.418668174985, 467732.2127161422, 464621.4093980354, 1428014.7012692983, 1992581.3666889009, 567805.4050365677, 1579257.5916920127]","[16, 13, 13, 12, 13, 11, 18, 11]","[134.96485290288987, 135.65708902496468, 271.78357974205727, 271.3851952675113, 135.90604026845637, 136.02015113350126, 136.10586011342156, 136.1273042382228]",19041.0,136.1273042382228
742,"[0.0, 1.2950838222692562, 230.50384331496522, 129.5138436558611, 443.7867243269681, 709.1632368915174, 67.63132791604751, 325.3495124330696]","[0.0, 48612.592787332775, 455951.51434608584, 453635.69853907893, 1405836.839218191, 1984467.7010302364, 603348.3972925021, 1579850.9090744404]","[14, 13, 15, 21, 19, 18, 11, 16]","[137.1718882303133, 137.87234042553192, 274.5471877979028, 277.48635049780535, 138.12213577746988, 138.24737319323697, 138.3137673425827, 138.328530259366]",18738.0,138.328530259366
743,"[0.0, 60.250129234234336, 111.42814359448089, 331.16262146080606, 312.2454821565073, 488.74379879519785, 143.59090614559494, 294.23913810776236]","[0.0, 44389.493784082704, 458540.10020948667, 462475.07692670356, 1428451.6477383056, 1990328.8934458203, 556842.3294731589, 1564264.360151715]","[14, 11, 13, 13, 10, 15, 13, 13]","[133.75303163217916, 134.46075634175443, 268.7681459975114, 269.63486944762303, 134.69133236333403, 134.76836686944316, 134.82444733420027, 134.8454895432317]",19222.0,134.8454895432317
744,"[0.0, 1.789291735608852, 176.52620346112928, 116.44751558173976, 356.7680285364163, 214.56740945379525, 78.90633066053357, 331.646712406793]","[0.0, 68297.26554818988, 480282.4481988626, 485425.0433355443, 1443257.0664835903, 2017123.720866467, 588711.5494198523, 1575287.2460495522]","[20, 13, 16, 8, 16, 12, 11, 13]","[135.2042146992854, 135.86329803962678, 273.5908803039899, 270.19701865943915, 136.00587679714556, 136.04870879697668, 136.08442274373917, 136.09156778326158]",19046.0,136.09156778326158
745,"[0.0, 0.9283643880966423, 666.7690438877061, 24.717452468150483, 279.78552709853295, 499.0328348007499, 128.27456447041266, 167.95412452151143]","[0.0, 35418.029770275, 462448.57490904274, 469463.1823377042, 1445199.2042420504, 1995778.1046267152, 583319.7757874146, 1564260.6278801786]","[10, 20, 24, 16, 8, 16, 12, 15]","[135.27477689055894, 135.95594020456335, 273.47541675458956, 270.70496083550916, 136.1344537815126, 136.2203069161236, 136.26327410366943, 136.26327410366943]",19022.0,136.26327410366943
746,"[0.0, 1.5100519778985886, 154.63715382045797, 415.7085304787024, 200.66455348543727, 535.4054799250756, 182.58544694611163, 331.783422840372]","[0.0, 56404.97153044598, 478645.5187663718, 482836.8672178107, 1414335.583000141, 1958934.243891936, 606122.2004850209, 1594481.5185341826]","[16, 18, 15, 14, 14, 21, 17, 13]","[138.15894675123928, 138.85466330958377, 277.96246648793567, 277.84328438203454, 139.01850362027352, 139.0781778183184, 139.1304347826087, 139.1304347826087]",18630.0,139.1304347826087
747,"[0.0, 0.8390328912628988, 23.96404245542399, 141.14124790522783, 368.6988806065222, 302.37526428125665, 109.46337319509301, 293.8995486506134]","[0.0, 32109.788748631137, 457784.62012689246, 454188.59860484116, 1423484.1156387592, 2014434.4478148746, 593642.4817079578, 1581270.5718710464]","[9, 15, 17, 18, 19, 14, 10, 11]","[134.82444733420027, 135.51524023631515, 271.2148163649681, 271.3851952675113, 135.75655999581, 135.8348181532334, 135.87754246173202, 135.89178987102864]",19074.0,135.89178987102864
748,"[0.0, 1.2075387418835677, 58.608157828907345, 164.7392010748134, 224.9843827061131, 399.49533989089656, 56.65348035143603, 369.85339941701113]","[0.0, 46765.56039566681, 456624.0290587053, 452717.07601694536, 1432023.0796010299, 2023733.5984698506, 574346.0199042233, 1568032.945653728]","[14, 9, 12, 12, 15, 14, 9, 11]","[133.25107958050586, 133.89121338912133, 268.1564245810056, 267.7962599442091, 134.0435434658944, 134.06434260887556, 134.0782122905028, 134.0782122905028]",19332.0,134.0782122905028
749,"[0.0, 70.60236743878002, 179.50666512645896, 140.28063873971743, 260.60751293131165, 292.18251742031066, 108.66763037838707, 402.2579460736499]","[0.0, 65856.93994233171, 466219.91921299446, 471140.9539448484, 1400420.0923880427, 1954061.1053378182, 570712.666924718, 1576443.1798089023]","[22, 10, 17, 11, 16, 13, 20, 18]","[137.63806287170775, 138.36545134255059, 277.93266137679603, 276.2148337595908, 138.6763683056016, 138.79518072289156, 138.86210221793635, 138.869541923386]",18665.0,138.869541923386
750,"[0.0, 30.54239835766906, 486.21921088093876, 159.185906699364, 405.0843425528155, 685.4736585082792, 38.766172008692536, 394.40377206789645]","[0.0, 63511.79416518958, 470552.44838220964, 472756.41212989134, 1407347.8508313638, 1965416.556160288, 611700.7252663801, 1582338.7276799146]","[20, 14, 17, 11, 15, 20, 13, 16]","[137.88700925630386, 138.58739239694168, 278.8896061975468, 275.86206896551727, 138.74317524890267, 138.8100465913351, 138.88442372608904, 138.90675241157555]",18660.0,138.90675241157555
751,"[0.0, 1.1208781822842988, 322.0406482567467, 273.17122254809493, 164.39054828322867, 399.85360018943305, 253.37510066821673, 342.1527869321778]","[0.0, 42892.64540147326, 467927.1044157442, 462232.25848933327, 1438114.0815755425, 2012895.5410923131, 572873.2718081877, 1573828.1162729438]","[13, 16, 14, 15, 12, 14, 13, 13]","[134.8314606741573, 135.52941176470588, 271.10134923125196, 271.413612565445, 135.69259763375564, 135.76367064739156, 135.8348181532334, 135.85617694847738]",19079.0,135.85617694847738
752,"[0.0, 1.3979867915457982, 284.70636646544574, 29.020092052605808, 266.12031286891846, 365.7134662760269, 32.33564184947483, 464.47260663639196]","[0.0, 53028.43497691522, 462454.30896836845, 461368.7607358487, 1402962.3485355878, 1986119.7476654705, 580412.5887526959, 1563017.4772630443]","[16, 11, 14, 10, 20, 12, 15, 17]","[135.98447090918629, 136.70886075949366, 275.3053637812002, 272.1545569088618, 136.96892834495878, 137.10658555937582, 137.23725313707843, 137.28086436099784]",18881.0,137.28086436099784
753,"[0.0, 21.3741446317502, 86.8234913918448, 232.61041256178908, 403.7835120879521, 522.9544904464059, 57.47009723720104, 428.6630456489533]","[0.0, 56290.496226141964, 470604.26110003603, 471510.7241155837, 1407360.2164980446, 2002110.2184905638, 614519.6302424985, 1589645.4022532217]","[18, 13, 8, 13, 22, 18, 13, 11]","[136.35646272818138, 137.09208229756175, 273.27358987875596, 276.0089447343201, 137.53581661891118, 137.68924302788844, 137.75510204081633, 137.76242359819292]",18815.0,137.76242359819292
754,"[0.0, 1.3044754997737829, 211.03729371251424, 118.21725781845608, 226.33066732152187, 464.7708751869757, 210.549883870317, 294.8657430939145]","[0.0, 49984.892200331815, 484155.3089256272, 481954.46114109654, 1434511.9183584228, 1993904.3269047446, 571013.0078434099, 1564670.9688364815]","[15, 17, 9, 13, 11, 16, 12, 14]","[134.6773355502442, 135.35248041775458, 270.2533625273694, 271.5557883708748, 135.52941176470588, 135.61450321770522, 135.67129023815755, 135.69970158630437]",19101.0,135.69970158630437
755,"[0.0, 1.3195471168609476, 155.1974893650198, 602.1354224031738, 425.2193934366179, 206.1753348701699, 35.34462039986545, 316.622056098829]","[0.0, 50170.50093017009, 470155.55791114963, 470828.90274165594, 1436579.044263687, 2029466.5479196063, 595165.770482171, 1585499.9645943637]","[15, 16, 9, 18, 18, 11, 14, 10]","[135.74234092694422, 136.40669403220713, 270.6766917293233, 275.2761257434155, 136.53603034134008, 136.58639405596247, 136.6223908918406, 136.6223908918406]",18972.0,136.6223908918406
756,"[0.0, 11.715697000884632, 74.22235006398523, 24.02767938123182, 361.23948830941725, 435.63506036140984, 95.94750522903394, 238.1150417884491]","[0.0, 31371.709633022416, 457803.3476809962, 457187.9451198275, 1415946.4168596196, 1987857.1105707798, 581908.1962105365, 1578597.6779070853]","[10, 16, 15, 11, 17, 15, 15, 14]","[135.89178987102864, 136.600790513834, 274.5762711864407, 272.32611893254887, 136.82432432432432, 136.95445419000316, 137.07033315705976, 137.0993335449064]",18906.0,137.0993335449064
757,"[0.0, 2.402522532069004, 121.01943825285203, 429.33314555198933, 468.1621235639904, 383.8502247644817, 131.08294797382993, 142.81919869933628]","[0.0, 86183.12918380633, 483555.7625758386, 479611.4687594954, 1414736.4816707806, 1996030.0568003922, 608733.8090328292, 1615843.4584441588]","[26, 9, 13, 18, 20, 16, 21, 8]","[138.24737319323697, 138.97378156667202, 276.8047842802221, 279.67198964177817, 139.20515574650912, 139.28744156053523, 139.31738779897876, 139.32487637067297]",18604.0,139.32487637067297
758,"[0.0, 1.1104526553210026, 94.74716160602264, 87.74143190535315, 332.62603930096066, 352.8650135307541, 238.4106556444977, 305.38583094247565]","[0.0, 42603.626574045586, 470617.3489322179, 470892.81544867833, 1430591.8597901035, 2000808.176513309, 561119.4493125787, 1563993.9754392705]","[12, 15, 9, 13, 14, 13, 12, 15]","[134.5026205178766, 135.17601043024771, 269.74711208242275, 271.356783919598, 135.33834586466165, 135.4161224596416, 135.48690606868433, 135.50107167128445]",19129.0,135.50107167128445
759,"[0.0, 1.1380619224745272, 452.8131910888907, 23.98872830675472, 468.57710060938587, 509.2601558408918, 56.81675704300236, 544.5582494871719]","[0.0, 43035.81159837425, 454617.3707771681, 454697.73911241174, 1400469.9737529294, 1955935.613829214, 571025.9028496912, 1558031.93229853]","[12, 12, 15, 11, 16, 16, 16, 20]","[136.37798589918972, 137.135601290937, 276.038338658147, 273.44656609346976, 137.565014329689, 137.74046126049527, 137.8576747154558, 137.88700925630386]",18798.0,137.88700925630386
760,"[0.0, 1.1957945214353747, 262.1295677418048, 239.16691160516558, 208.90872746676257, 523.2945030792621, 308.8715777569624, 141.9695010150525]","[0.0, 45746.315212031695, 465248.69727660407, 458776.0253460781, 1442586.0725324382, 2002025.8908524772, 568979.1066913307, 1593120.9737241387]","[13, 15, 13, 22, 10, 15, 20, 8]","[134.8454895432317, 135.56485355648536, 269.74711208242275, 273.30240404892453, 135.89178987102864, 136.01301359080654, 136.0987135731163, 136.11300740429553]",19043.0,136.11300740429553
761,"[0.0, 13.530875606170412, 86.35380763693695, 246.25975265307073, 366.3457403456693, 503.8439434730061, 85.12516689676721, 287.47517278916956]","[0.0, 28428.878666824876, 453197.0479418462, 453146.5281968289, 1428993.8066554586, 1979850.1871246453, 599850.5081725065, 1578770.0610295653]","[10, 17, 15, 26, 14, 20, 12, 13]","[135.8277000471624, 136.54322288363272, 270.45075125208683, 276.27371562566617, 136.73770837729478, 136.78100263852244, 136.79544015199494, 136.8098807136071]",18946.0,136.8098807136071
762,"[0.0, 1.254395571859067, 203.57529543030748, 322.39114426064594, 217.58357858105123, 685.9982993710565, 15.731855843024634, 230.0648022454205]","[0.0, 47930.454800734944, 466588.0027312199, 468264.41105240805, 1426372.9332535928, 1990251.9419781812, 599358.5642672187, 1586013.4961335037]","[14, 15, 14, 11, 12, 22, 10, 10]","[135.02813086059595, 135.72812483636173, 272.09741759395337, 271.3283785198367, 135.94167934127026, 136.01301359080654, 136.06299212598427, 136.0772784544309]",19048.0,136.0772784544309
763,"[0.0, 1.3722294809457913, 347.09920487149367, 223.98069235776626, 144.95505558408823, 359.8937062196812, 48.22754499675065, 400.75527712272446]","[0.0, 52146.09250542102, 475224.06081695226, 473437.29606505705, 1435687.1640086882, 1984265.8150499114, 565172.5594022855, 1562824.7740477892]","[16, 16, 17, 12, 12, 10, 15, 18]","[135.77078204389503, 136.47851727042965, 274.7217806041335, 271.75508492346404, 136.70886075949366, 136.81710213776722, 136.88935833113283, 136.91105007394887]",18932.0,136.91105007394887
764,"[0.0, 1.3202166383089808, 327.24182151006886, 55.40305976565968, 291.9598349842421, 383.20039438087656, 156.47095287677817, 291.3100427409097]","[0.0, 49897.58784488793, 464319.9117925168, 464166.67728753824, 1423289.5807058162, 1990537.9217945957, 587661.9430753087, 1589340.3612208385]","[14, 14, 17, 13, 18, 14, 18, 11]","[136.48570375441, 137.21545791424035, 275.74468085106383, 273.64864864864865, 137.4191496129785, 137.50663129973475, 137.57231569449604, 137.57231569449604]",18841.0,137.57231569449604
765,"[0.0, 10.516824972187088, 311.4900445430867, 152.41257211075776, 219.84571483469696, 480.63643171097095, 232.93570851530126, 497.1811976789819]","[0.0, 34818.86215973011, 445963.01073308266, 443445.993548737, 1399358.7780716151, 1949221.2949820478, 560835.9439840454, 1567523.7484592244]","[11, 13, 15, 18, 14, 14, 20, 17]","[136.46414657260186, 137.1791479227309, 273.7064413938754, 275.51020408163265, 137.40458015267177, 137.54311488458478, 137.62344695762982, 137.63806287170775]",18832.0,137.63806287170775
766,"[0.0, 14.700733678240553, 157.46628926206986, 317.3928828149232, 320.9343052210836, 470.83863787600495, 128.7959129676551, 393.2375420285353]","[0.0, 46146.926505913085, 477776.0605817287, 481902.1023008502, 1420013.34802866, 1981288.017149151, 596523.2840765447, 1584044.4281005797]","[15, 19, 18, 11, 17, 16, 15, 15]","[137.08483181722022, 137.83568199946822, 277.8730703259005, 274.22767668218364, 138.18840966039346, 138.34329632792486, 138.43195898312325, 138.4393526678417]",18723.0,138.4393526678417
767,"[0.0, 1.3892860729323113, 117.87632652850705, 146.72363882162261, 318.81975378941513, 470.64683138224274, 160.75495376512123, 279.696459343535]","[0.0, 52917.90651799174, 486743.3052170526, 487127.3950759968, 1423338.8938173759, 1989143.9965329077, 591800.6001059373, 1570010.6076502067]","[15, 17, 11, 8, 13, 17, 12, 12]","[135.45858374706037, 136.16305946627443, 273.73534692153345, 271.4704650188521, 136.41387295405505, 136.47851727042965, 136.5072677480514, 136.5072677480514]",18988.0,136.5072677480514
768,"[0.0, 1.123076918281322, 151.5353361401698, 165.31786991553116, 208.5207411582794, 197.99594767694802, 136.41653254200503, 407.15836438462577]","[0.0, 42683.08833353034, 458507.8652996432, 456459.94543680036, 1412007.2367407624, 1970430.4650598038, 559513.1701797529, 1579174.5415120318]","[12, 14, 18, 12, 12, 14, 22, 13]","[135.40197461212975, 136.1344537815126, 274.22767668218364, 271.07299728090356, 136.46414657260186, 136.59359190556492, 136.69444151460817, 136.7304953315398]",18957.0,136.7304953315398
769,"[0.0, 1.5901412235517374, 82.42202146640396, 180.78496297543117, 270.4863385503018, 193.27812088659542, 79.37754606150223, 444.89919436020136]","[0.0, 60516.00454470847, 494230.9611816142, 492607.875725765, 1449261.3590248413, 2034608.2640275084, 567975.5555680268, 1569344.9046101437]","[18, 18, 13, 13, 16, 3, 15, 15]","[135.60740818248405, 136.28476786371525, 272.870828508264, 272.66989269934777, 136.435414254132, 136.50007899310128, 136.55041618375304, 136.5720006322778]",18979.0,136.5720006322778
770,"[0.0, 0.8809918047244977, 23.559884119608096, 135.35708854260744, 342.7768549347592, 313.0080066241406, 239.2713789175574, 339.1869989701033]","[0.0, 33772.82083411362, 449233.14053424273, 448890.1904984275, 1400343.675860715, 1984147.5374497788, 548505.954271448, 1559569.3624684222]","[10, 12, 13, 8, 20, 12, 17, 15]","[134.57943925233644, 135.27477689055894, 271.72659607925357, 269.91565135895036, 135.47982437800545, 135.55067461562598, 135.60031388961548, 135.62159899539557]",19112.0,135.62159899539557
771,"[0.0, 1.8322024221712039, 310.6533825957064, 168.8524572583044, 377.6188694834406, 588.268348673507, 73.32730038608928, 395.32753908627166]","[0.0, 67991.1996843512, 478855.65035609034, 481112.6585363369, 1425666.0935301576, 1985937.1003392262, 633272.7405668737, 1586721.6296349822]","[21, 18, 18, 16, 20, 18, 12, 16]","[139.0408754425491, 139.76813157185225, 280.8538303174775, 278.7996127783156, 140.02485008913618, 140.13840830449826, 140.22180146064377, 140.24456227680986]",18482.0,140.24456227680986
772,"[0.0, 1.6692870644586884, 371.81434941487436, 157.3854362256861, 462.2364743271218, 558.3812061642818, 207.059496645654, 577.9315138429936]","[0.0, 62074.108778960785, 480293.39269294054, 482152.573355144, 1397135.1564459829, 1936017.7102288706, 590064.6439034377, 1565037.2927297882]","[19, 17, 13, 15, 15, 17, 16, 23]","[138.66894928311578, 139.47481704692208, 278.7396494246693, 280.2768166089965, 139.98703823720027, 140.16872160934457, 140.28251339503166, 140.32808185804774]",18471.0,140.32808185804774
773,"[0.0, 0.5817970846231179, 292.8956440209449, 197.8684700613972, 387.1335275988568, 509.25816875655636, 118.21017737704054, 397.69390004952953]","[0.0, 22180.432054171746, 440569.1798403264, 439994.0465166997, 1398171.4148308404, 1983652.9094487315, 561239.3105424198, 1557204.42100392]","[6, 15, 15, 13, 20, 13, 16, 17]","[135.31714956930304, 136.03442846646374, 272.72727272727275, 272.0688569329275, 136.31343676045228, 136.4569623585154, 136.57919696490674, 136.61519000685183]",18973.0,136.61519000685183
774,"[0.0, 1.4731180716195411, 138.91499064829227, 358.2777854475549, 185.0727185570766, 379.5526722498134, 197.15021184335055, 365.7835069949465]","[0.0, 56164.09959856662, 454097.45311118104, 455415.74659541715, 1426243.9626484518, 1994836.8680676043, 570874.2138950055, 1553440.7426773647]","[17, 9, 23, 9, 13, 13, 13, 18]","[135.28183716075156, 136.00587679714556, 276.038338658147, 268.7124196558159, 136.2776025236593, 136.3995158659159, 136.50007899310128, 136.52164752975878]",18986.0,136.52164752975878
775,"[0.0, 1.3727338969083058, 292.7977050279023, 421.4985870427867, 113.9369070570866, 438.1750738739048, 213.27464965212172, 536.3008178835574]","[0.0, 51484.38480354601, 479799.04665819067, 472312.7577266091, 1411532.6420653414, 1941087.6689103574, 561502.8550656389, 1552402.8985371732]","[15, 18, 13, 16, 11, 14, 19, 22]","[137.6161401645872, 138.29162887477992, 275.86206896551727, 277.7837316471975, 138.54294724464162, 138.69120873240945, 138.78031803822884, 138.78774898265152]",18676.0,138.78774898265152
776,"[0.0, 1.361326690033189, 71.12378740046304, 353.2897322793729, 304.9450676601452, 647.0069132785067, 55.421982481502596, 408.8727008928338]","[0.0, 51775.33800203228, 446493.5520400774, 444957.58072487044, 1405072.8994027353, 1960295.0581716963, 568167.5047149842, 1564380.8438851014]","[16, 8, 9, 19, 16, 17, 15, 17]","[135.67129023815755, 136.33494634967388, 270.0281279299927, 275.5687858813523, 136.42105263157896, 136.48570375441, 136.55041618375304, 136.5720006322778]",18979.0,136.5720006322778
777,"[0.0, 1.1138197474240543, 71.25460609012492, 287.8497744710078, 209.13260172731083, 469.4352327287703, 140.82143385492037, 298.66802039904377]","[0.0, 42729.466970429, 453136.26759806095, 452810.70281583077, 1424192.3974407904, 2000473.251766218, 565254.4739339476, 1578338.4669411182]","[12, 10, 15, 18, 15, 14, 15, 11]","[134.47470817120623, 135.16896120150187, 270.14069828035434, 271.07299728090356, 135.38782972055367, 135.43027326401588, 135.45858374706037, 135.45858374706037]",19135.0,135.45858374706037
778,"[0.0, 105.78523625218315, 240.7640348703758, 223.69658825313493, 221.5606537332803, 275.0196516656808, 79.3054690212556, 561.0891558771352]","[0.0, 61208.34854438346, 470915.09146903944, 474943.86957200716, 1439461.4554704288, 1996213.3487407058, 582794.5423817287, 1565248.3528584372]","[20, 14, 18, 14, 12, 13, 12, 18]","[136.02728942534767, 136.75213675213675, 274.3728167672277, 273.27358987875596, 137.0413450354235, 137.1718882303133, 137.25178713264495, 137.26632420695864]",18883.0,137.26632420695864
779,"[0.0, 1.0068863458868549, 34.38149429054031, 293.3613083046554, 123.91188445994835, 400.8570589886982, 61.22589359810633, 349.8431348792229]","[0.0, 38828.55815643478, 458314.5640970553, 454812.4637466917, 1426879.058546122, 1964805.312359062, 542390.800581096, 1562584.4789006521]","[11, 12, 13, 15, 5, 14, 17, 14]","[133.8082700944711, 134.47470817120623, 269.13093136745925, 269.01920083030615, 134.6073950976319, 134.70533208606173, 134.78238261140865, 134.79640126891675]",19229.0,134.79640126891675
780,"[0.0, 30.83163186088163, 24.181542095414432, 274.72672125825665, 302.1203865200818, 622.9144518303158, 225.67559340379984, 403.2577746703633]","[0.0, 55456.64874216911, 466083.4283575142, 462787.92652126384, 1427938.1962439946, 1991846.2375190458, 571538.607772954, 1563661.9838936187]","[17, 9, 13, 12, 16, 18, 9, 13]","[133.4981458590853, 134.16843521921425, 268.82389545737396, 268.2952075354518, 134.363174537349, 134.425889430557, 134.46773189458395, 134.48168517173394]",19274.0,134.48168517173394
781,"[0.0, 23.793218102726687, 148.51986404892838, 710.8616774718959, 267.55250027106604, 568.1039585672024, 93.40506170491575, 275.87994350274346]","[0.0, 58713.69313488968, 477765.1621534424, 468296.50227651536, 1423838.4240733464, 1994245.0068246946, 616518.2153740653, 1591395.0600954376]","[18, 17, 12, 26, 18, 16, 13, 14]","[137.77706904799874, 138.53554249064672, 274.2857142857143, 280.7625649913345, 138.89930871871817, 139.02596009440035, 139.12296709784766, 139.14537255744042]",18628.0,139.14537255744042
782,"[0.0, 45.69373505068944, 153.30721509777132, 90.86950357766983, 369.24961995930954, 689.7395448166341, 95.86804371658037, 443.8435092763803]","[0.0, 48331.70913135928, 462882.179919321, 460950.21086834546, 1386812.2228813653, 1984112.6168635143, 623436.2483912866, 1584872.6097241517]","[16, 13, 13, 14, 25, 20, 14, 15]","[138.0559254327563, 138.8026132590768, 277.7837316471975, 278.11158798283265, 139.10803413298984, 139.22758768867163, 139.32487637067297, 139.3548387096774]",18600.0,139.3548387096774
783,"[0.0, 0.7477684835632312, 308.64095465504323, 291.51787442688385, 370.51834222679884, 386.4626906750186, 230.41347752955758, 451.9839416567384]","[0.0, 28415.202375402787, 445535.1376543022, 448900.4918649647, 1402728.5890237289, 1975167.607962565, 567680.6922425642, 1569793.276080207]","[8, 15, 16, 13, 17, 14, 16, 15]","[135.81346607283206, 136.47851727042965, 273.7064413938754, 272.4119810825013, 136.58639405596247, 136.6800253111158, 136.75213675213675, 136.75213675213675]",18954.0,136.75213675213675
784,"[0.0, 1.4178553541989078, 362.65761714937315, 130.540402744525, 448.5253350314062, 545.1910787845354, 161.34944205378156, 421.0377492473483]","[0.0, 53382.25408558888, 471515.1086282713, 474479.1960988565, 1412125.0885588808, 1996657.9074482403, 606275.0548899302, 1594250.7561497083]","[15, 17, 17, 9, 20, 17, 15, 11]","[137.01236917221695, 137.75510204081633, 278.02209589188027, 273.79317629660926, 138.11477593648425, 138.23262759319502, 138.27687383302214, 138.27687383302214]",18745.0,138.27687383302214
785,"[0.0, 0.8312769246747573, 182.72238346484423, 110.48303190839903, 183.6202558937863, 448.79775592143164, 155.18535828033555, 521.4547570649299]","[0.0, 32006.655430752184, 441387.9563497481, 441160.7662719344, 1409516.2765446783, 1950898.4804352527, 524940.3948420722, 1534180.7375162502]","[10, 10, 17, 15, 7, 14, 18, 21]","[133.98118474103174, 134.6773355502442, 269.80326845008847, 269.38266472666805, 134.8805744913358, 134.97188085815455, 135.0422006877149, 135.06331092699702]",19191.0,135.06331092699702
786,"[0.0, 1.1099398630661081, 174.31648055620713, 148.47656141373687, 409.761103912275, 614.80747023039, 234.82239677850131, 235.1227865026703]","[0.0, 41707.10029457208, 441092.12250106205, 440422.3334122221, 1383961.0091581852, 1908926.3149683226, 554120.8043784653, 1578420.899353211]","[14, 11, 15, 17, 13, 21, 26, 17]","[137.24451975007943, 138.00447236716005, 276.598015153132, 276.3031659737768, 138.4245660881175, 138.62445181302814, 138.75060221615544, 138.77288788949565]",18678.0,138.77288788949565
