Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
730,"[4704.775778768717, 4465.333587850673, 2999.0298942942545, 33832.34435572863, 1419.0728830871365, 5163.0055505400205, 5490.647975669712, 3687.1101124979286]","[2301090.0699861236, 2285341.6191219795, 2234169.668232717, 2435820.1227031024, 966966.0476098207, 2314789.801144639, 2274503.463479989, 2246996.9006821415]","[15, 18, 8, 12, 13, 18, 17, 12]","[1158.176943699732, 1166.5166516651666, 1336.0824742268042, 10666.666666666666, 1257.0320077594567, 1325.8312020460357, 1354.2319749216301, 1391.304347826087]",1833.0,1414.0752864157118
731,"[5029.392777842089, 5840.0233828440105, 3922.571124098856, 27016.53209154081, 1555.498748651214, 7052.558455257912, 4459.254321882541, 3152.9494809024823]","[2293771.473539662, 2254344.1600272623, 2186507.6914256336, 2455278.235692887, 1068580.075914171, 2288704.4218469327, 2306451.9516253043, 2236780.163652689]","[14, 25, 12, 9, 11, 19, 13, 12]","[1122.5638804677349, 1133.8582677165355, 1313.7354282818044, 9744.36090225564, 1223.7960339943343, 1292.7680798004988, 1322.4489795918366, 1366.3679493937796]",1855.0,1397.3045822102426
732,"[4736.617543412407, 4339.339765377246, 4025.98452915796, 40711.25657769304, 1462.7629951063677, 4855.056612121492, 2032.0149518147641, 5285.498385309718]","[2301532.633722007, 2312720.1782805417, 2214602.2515164413, 2358983.9194467077, 975785.7951859433, 2310962.2313289167, 2322035.2629346238, 2173313.650154729]","[14, 12, 15, 13, 16, 15, 9, 15]","[1138.8400702987697, 1144.8763250883392, 1319.755600814664, 10046.511627906977, 1235.4623450905624, 1304.4791142425768, 1329.2307692307693, 1360.6299212598426]",1875.0,1382.4
733,"[3013.513404942915, 3525.999870388388, 6271.297499854527, 38288.76945251237, 2114.439305595041, 4581.723895164473, 6553.636862409583, 5940.961908097692]","[2323833.838754007, 2288785.9064576677, 2218694.805042956, 2389236.133162231, 988091.8387060382, 2277530.0646456266, 2148826.018148096, 2202450.0150071685]","[9, 18, 18, 13, 13, 17, 21, 16]","[1146.3954002653693, 1157.142857142857, 1330.5954825462013, 10451.612903225807, 1246.1538461538462, 1313.0699088145896, 1344.3983402489628, 1383.1376734258272]",1845.0,1404.878048780488
734,"[5382.848204526438, 4137.2097550361905, 5160.361136328261, 52958.754486166785, 4829.078224619765, 6318.786349658263, 3945.84881170175, 3996.856646158535]","[2305230.2229301846, 2292631.7853905903, 2223722.3824926987, 2401559.6478813565, 947202.0559933854, 2294216.9660421372, 2323621.2045488902, 2256516.527234833]","[14, 16, 17, 18, 15, 18, 10, 11]","[1151.4882274544648, 1157.6596694953105, 1334.7064881565398, 10409.638554216868, 1254.5982575024202, 1323.799795709908, 1349.297241020302, 1381.6631130063965]",1844.0,1405.6399132321042
735,"[3066.2115283262924, 3626.760320701466, 4968.024433690245, 42866.3391110728, 4049.088865481587, 6002.063917491214, 3411.4459267479697, 4727.467905736648]","[2322921.809640826, 2312581.105525317, 2161186.2171018124, 2376309.3369740606, 971301.4962813237, 2270392.8703232864, 2311856.767570916, 2224388.638060863]","[9, 11, 14, 16, 23, 14, 11, 10]","[1133.8582677165355, 1140.3431588209414, 1314.4016227180527, 10204.72440944882, 1231.9391634980989, 1295.352323838081, 1319.755600814664, 1353.5248041775458]",1883.0,1376.5268189060012
736,"[5043.8356042351115, 7262.613135888745, 4419.912458469963, 47927.314705028715, 2349.4480168597715, 2205.227672545031, 5089.260095627308, 3770.837523255939]","[2285814.821359818, 2275192.2813845375, 2203472.991169453, 2333568.5991367255, 983232.5770641912, 2337949.1569571714, 2260183.2110617654, 2235701.173200623]","[16, 21, 13, 21, 19, 6, 17, 13]","[1151.4882274544648, 1160.2506714413607, 1346.4935064935064, 9969.23076923077, 1257.64192139738, 1322.4489795918366, 1352.112676056338, 1389.8123324396784]",1836.0,1411.764705882353
737,"[2448.22547618296, 2771.981136658051, 2635.1636391650927, 37791.87745021524, 2595.373152691306, 4728.415827931482, 4820.8691766552665, 2790.657547123402]","[2318310.1456862553, 2292473.741935447, 2227468.278381023, 2418755.824259521, 960080.2153965272, 2280316.0906592864, 2284972.430927941, 2267829.1841974454]","[9, 15, 11, 12, 15, 14, 16, 11]","[1124.0242844752818, 1129.904097646033, 1294.7052947052948, 10368.0, 1215.7598499061914, 1280.0, 1310.4145601617795, 1348.595213319459]",1893.0,1369.255150554675
738,"[5477.103472798652, 3437.074217332126, 5130.617479187061, 47127.77453435903, 2606.459058161137, 4431.879413818326, 4991.663950469703, 5284.698398332217]","[2287018.403113194, 2309752.063297577, 2176413.336157089, 2352230.1222605063, 976764.0221362961, 2303670.4303749604, 2296005.456429728, 2273499.4000129383]","[16, 12, 16, 19, 21, 13, 14, 13]","[1127.4467159634623, 1135.8457493426818, 1317.7427554651754, 9781.132075471698, 1231.9391634980989, 1301.2048192771085, 1332.6478149100258, 1367.0886075949368]",1867.0,1388.3235136582753
739,"[3977.1488790758926, 5188.680670909484, 2602.2928055708458, 39685.962919503836, 2321.288854582389, 3990.1224028884344, 3579.34947861987, 5405.7321030924295]","[2310345.967867211, 2272829.7900179573, 2212538.4243050185, 2402590.6080795336, 994709.3493737491, 2323485.894399864, 2310186.2727555935, 2227027.774573833]","[11, 19, 10, 15, 20, 13, 10, 13]","[1131.877729257642, 1142.3534596738652, 1315.736040609137, 10326.693227091633, 1233.6982389338411, 1301.2048192771085, 1331.9630010277492, 1367.8100263852243]",1868.0,1387.5802997858673
740,"[2425.075850705828, 4053.1321039535674, 4335.905152790758, 50079.256492698434, 1225.3517847265202, 6076.115790633102, 5161.383387774731, 4915.682677798252]","[2334197.0449969955, 2301692.4118601056, 2203082.8260275517, 2323569.7048217, 931916.2688648384, 2253928.0448938687, 2291921.7510859245, 2219109.519669868]","[6, 13, 14, 17, 12, 21, 13, 10]","[1136.842105263158, 1143.3612704014115, 1304.4791142425768, 10890.75630252101, 1229.6015180265654, 1294.0589116325511, 1322.4489795918366, 1356.3579277864992]",1883.0,1376.5268189060012
741,"[4005.781147883593, 6830.635835753846, 4147.734565687797, 51741.72965655317, 955.3059269868132, 3130.667920326383, 5301.009094973775, 4783.153466775552]","[2291816.9638463864, 2276051.059252435, 2228617.971002772, 2386936.064409675, 971534.5697079116, 2341257.2596817417, 2258737.191683288, 2242394.0977434665]","[16, 19, 11, 20, 13, 10, 15, 12]","[1131.877729257642, 1142.857142857143, 1321.1009174311926, 10085.603112840467, 1234.8737494044783, 1297.9469203805709, 1326.5097236438075, 1361.3445378151262]",1879.0,1379.4571580627994
742,"[3824.8336674571165, 4688.0419495046135, 5712.430184057805, 32525.524622305275, 1346.0680268051663, 6245.154652472199, 4615.778533216434, 5909.213804058958]","[2296287.2373927636, 2301127.921810613, 2175308.821743303, 2386271.50334931, 1008456.866520155, 2284520.166019356, 2291152.45997687, 2226805.3631627657]","[12, 12, 19, 12, 12, 14, 15, 14]","[1114.8387096774193, 1122.077922077922, 1295.352323838081, 9818.181818181818, 1212.3479887745557, 1281.2654473554128, 1313.7354282818044, 1351.40771637122]",1884.0,1375.7961783439491
743,"[5406.291060112814, 5502.576682665945, 5674.623505927542, 40897.832834590154, 4392.289016537802, 2025.7194011939152, 5904.4280018820555, 8323.416964855867]","[2284110.875860393, 2285974.2852977966, 2174456.037014833, 2396517.5380068165, 965275.7676939315, 2365605.7729243846, 2225482.3904615464, 2182314.3097057277]","[18, 18, 18, 13, 19, 7, 17, 19]","[1163.375224416517, 1169.1474966170501, 1352.8183716075157, 10125.0, 1266.2432828529556, 1329.9127757824526, 1356.3579277864992, 1398.8127361036159]",1820.0,1424.1758241758241
744,"[2925.899914454088, 2893.8527920811466, 3916.316081367675, 49619.749496271, 1566.7936202566418, 7131.888640584287, 3704.1021864221802, 3682.997160760784]","[2321146.542214545, 2322489.40890902, 2234664.21771108, 2391984.0984776737, 949181.41368279, 2277635.687338205, 2312068.4153541634, 2225135.7857310846]","[9, 9, 10, 16, 9, 16, 10, 11]","[1127.9373368146214, 1133.3624836029733, 1290.1941264310603, 10800.0, 1216.9014084507041, 1284.440039643211, 1312.4050632911392, 1347.8939157566303]",1891.0,1370.7033315705976
745,"[5664.531413585363, 6443.634015670735, 6770.744876365674, 50905.08351053101, 453.22360793545243, 6171.869569965221, 4990.904794879426, 3960.695826850441]","[2274596.1820298876, 2260058.200088141, 2213177.034766665, 2301820.8903376414, 1035108.5622951678, 2269905.4635658297, 2284315.7160985465, 2234147.690150545]","[20, 23, 17, 23, 8, 18, 17, 13]","[1129.904097646033, 1144.3708609271523, 1329.9127757824526, 9818.181818181818, 1241.9741255390513, 1313.7354282818044, 1346.4935064935064, 1386.096256684492]",1840.0,1408.695652173913
746,"[4626.110522838377, 4741.624492311351, 2070.327845688144, 71118.76524931667, 1901.822930975489, 6244.322240965847, 4383.506402348489, 3445.4359558850992]","[2282324.9710533656, 2292931.2310980605, 2291918.951722361, 2310095.925418568, 920627.5521221452, 2302349.3234436675, 2259794.5853152387, 2227429.3671781626]","[16, 15, 7, 23, 15, 17, 13, 14]","[1145.8885941644562, 1152.5122276567363, 1312.4050632911392, 10755.186721991702, 1233.1113225499523, 1301.8583626318432, 1336.7715317173802, 1370.7033315705976]",1871.0,1385.355424906467
747,"[4343.770548096457, 4802.653062893302, 3922.7270792652184, 34248.287951033264, 1723.2671840982218, 3855.853085212571, 4320.072778597906, 3319.438578189648]","[2270332.14215806, 2280771.1477908758, 2172046.438051002, 2439135.069909478, 959383.9010555691, 2296141.066068864, 2274216.998656899, 2243272.2152982485]","[18, 18, 18, 12, 14, 11, 13, 11]","[1146.3954002653693, 1156.6265060240964, 1327.188940092166, 10579.591836734693, 1246.7532467532467, 1311.740890688259, 1338.1517811048013, 1370.7033315705976]",1865.0,1389.8123324396784
748,"[3157.6244138974616, 5406.299317009228, 6316.472227518016, 43340.03963170599, 1904.8269966526311, 4577.902610454974, 5156.0680192656155, 5113.017559456036]","[2312204.77079787, 2279488.8019894823, 2206468.455538569, 2405561.686214615, 989292.6493665094, 2284669.883800335, 2238914.989596136, 2212286.029650608]","[12, 19, 14, 16, 15, 14, 16, 13]","[1137.8402107111501, 1146.9026548672566, 1321.1009174311926, 10125.0, 1234.8737494044783, 1303.8229376257545, 1334.7064881565398, 1367.8100263852243]",1868.0,1387.5802997858673
749,"[3400.560703879321, 3326.3549431077417, 4508.1815351922605, 41669.08764747811, 952.4565125556559, 6003.558185522153, 6180.696187090829, 6559.629146357343]","[2286262.659472414, 2302391.8818510775, 2212360.8214635006, 2288720.6280785957, 1030152.0845468802, 2297992.467602021, 2241602.5712418137, 2161816.0776311383]","[17, 13, 12, 22, 15, 19, 15, 19]","[1133.8582677165355, 1141.8502202643172, 1323.12404287902, 9931.034482758621, 1236.0515021459228, 1303.1674208144796, 1334.7064881565398, 1378.723404255319]",1843.0,1406.4026044492675
750,"[4019.02396979904, 6033.3406534244805, 5915.662624112105, 49281.69420140784, 2860.6473370894223, 6566.048026865208, 3584.6705795284547, 3584.3623244453825]","[2284423.729124205, 2279613.482172821, 2199954.026003671, 2351770.375146846, 1022595.7304298128, 2275486.7507220935, 2328123.2574911127, 2253183.460543406]","[18, 19, 19, 18, 12, 19, 12, 12]","[1139.8416886543537, 1148.4271156402303, 1338.1517811048013, 9635.687732342007, 1248.5549132947976, 1322.4489795918366, 1352.8183716075157, 1390.5579399141632]",1829.0,1417.167851284855
751,"[4843.5733976839265, 5494.904435911855, 3836.0857435463467, 51918.02730186096, 1957.5666628151546, 5773.712888424713, 4761.216694261782, 4314.619445499362]","[2275909.0290067582, 2267633.5089307395, 2233993.4358538426, 2339966.3939747955, 1016432.2288655236, 2313976.8342457227, 2260521.6533392807, 2261427.763444238]","[15, 20, 17, 22, 13, 16, 15, 11]","[1112.9240017174752, 1121.107266435986, 1303.1674208144796, 9191.489361702128, 1205.5813953488373, 1278.1065088757396, 1314.4016227180527, 1354.2319749216301]",1879.0,1379.4571580627994
752,"[2343.860056658896, 3260.5439903689003, 4767.665307243232, 48801.32660918584, 781.6399282144821, 3284.4329995239204, 4111.826192083685, 5262.878978070917]","[2331792.624705331, 2310038.8781025135, 2171840.295249425, 2329527.151861476, 977421.0898052909, 2339542.068586022, 2262142.1785201784, 2110727.804118262]","[7, 12, 14, 19, 10, 10, 18, 16]","[1145.3822359699514, 1151.4882274544648, 1321.7746047934727, 10409.638554216868, 1239.0057361376673, 1307.1104387291982, 1335.3941267387945, 1367.8100263852243]",1866.0,1389.0675241157555
753,"[6017.476215376465, 3881.739630938725, 4352.239685362262, 41922.98534645042, 2922.58155766426, 5115.893966474983, 5951.530260635088, 4282.304940209393]","[2291040.7687830194, 2290916.358054408, 2166865.457342113, 2386172.499602344, 961089.1231954044, 2284648.5996943237, 2288230.191096387, 2285881.68033397]","[16, 14, 17, 13, 13, 14, 13, 14]","[1131.3836752509822, 1139.3406593406594, 1309.090909090909, 10368.0, 1229.6015180265654, 1292.7680798004988, 1323.12404287902, 1359.2029365495544]",1880.0,1378.723404255319
754,"[4621.177054269131, 5268.084654084485, 4515.572009057377, 28780.721840088172, 3023.070563922566, 4898.192617484469, 4107.387287033631, 6049.854110531275]","[2283596.3424644056, 2301296.3138592215, 2251804.477100399, 2410425.962734166, 993846.8802699667, 2278319.1244239532, 2272024.5507646017, 2122995.7873217813]","[18, 14, 14, 10, 15, 18, 13, 17]","[1152.5122276567363, 1161.8108471537428, 1331.2788906009246, 10451.612903225807, 1246.7532467532467, 1318.413021363174, 1346.4935064935064, 1385.355424906467]",1835.0,1412.5340599455042
755,"[5003.1976440771705, 6902.657717404753, 5723.996821416114, 37740.12592376346, 1857.1405791413088, 5166.89909294532, 4644.395941431796, 4498.007378329252]","[2289564.933232466, 2271803.0373569666, 2232117.4306717953, 2405988.581714358, 1003463.3510590433, 2283599.8681415003, 2214574.7631968264, 2263458.239428117]","[15, 20, 15, 14, 11, 20, 14, 11]","[1138.8400702987697, 1150.9769094138544, 1329.9127757824526, 10007.722007722008, 1239.0057361376673, 1310.4145601617795, 1345.096004151531, 1379.4571580627994]",1854.0,1398.0582524271845
756,"[2522.892546685457, 2001.2121692718395, 3130.299330490795, 44460.16335693592, 1744.5747627593512, 2973.4081861297873, 5276.152579952049, 3760.308789710203]","[1948120.3211609123, 1959692.5089629178, 1778703.94305156, 1992649.047994889, 836486.5038345493, 1959284.0199866495, 1929013.412014476, 1921183.9352161433]","[12, 11, 12, 19, 15, 11, 14, 11]","[1324.4762391415431, 1332.6478149100258, 1541.0225921521996, 12000.0, 1452.914798206278, 1532.8208160851568, 1567.1100362756954, 1602.9684601113172]",1597.0,1623.0432060112712
757,"[2889.4413146826773, 2852.1898239524326, 4428.30958553284, 42303.06724023662, 1151.0196566807792, 3812.2049511274295, 6002.046027525114, 5540.20727267727]","[2293007.386363686, 2325595.192228811, 2223169.972031796, 2349075.425848753, 990682.1654313467, 2310492.0885894825, 2228676.2683954993, 2196920.58373551]","[15, 9, 14, 18, 11, 12, 19, 17]","[1139.8416886543537, 1146.9026548672566, 1315.736040609137, 10368.0, 1235.4623450905624, 1301.8583626318432, 1331.9630010277492, 1371.4285714285713]",1860.0,1393.5483870967741
758,"[3277.0957344991048, 5297.829087721524, 4063.6567457149636, 36050.88575027839, 2412.8089046042314, 5631.0596939670695, 7353.661008071627, 3412.2955904068435]","[2310209.4102394655, 2293578.1259706817, 2183526.8611216242, 2413877.7608831995, 1022047.3988673931, 2229274.958697673, 2275720.6867276365, 2251917.898603271]","[11, 15, 15, 12, 19, 17, 19, 10]","[1131.877729257642, 1136.842105263158, 1307.7699293642786, 9969.23076923077, 1219.1909689557856, 1286.3523573200991, 1323.799795709908, 1368.532206969377]",1861.0,1392.7995701235895
759,"[5822.049003796571, 4415.0937655738235, 4940.917238483368, 42688.63275621181, 399.1291804734326, 3537.947598927766, 3756.2727443999706, 6010.4274887031415]","[2288178.107696362, 2299717.3704634807, 2211066.2433094145, 2358713.9022704004, 966329.2499057055, 2338516.846100466, 2267789.385240888, 2225418.884226655]","[16, 15, 15, 17, 7, 9, 17, 13]","[1139.3406593406594, 1146.3954002653693, 1319.0839694656488, 10085.603112840467, 1233.6982389338411, 1301.8583626318432, 1332.6478149100258, 1370.7033315705976]",1862.0,1392.0515574650913
760,"[3764.785199260475, 6696.527932389815, 5278.398112539999, 15364.626735154621, 2113.131687134841, 4890.283085680573, 3779.1461641821015, 5503.236273132173]","[2289193.6410668544, 2278420.4428181252, 2207069.673538181, 2466162.15898667, 966895.1323431435, 2239283.4137191614, 2334766.792660175, 2224591.499196694]","[16, 19, 15, 7, 15, 18, 10, 17]","[1146.3954002653693, 1154.0516473731077, 1336.7715317173802, 10085.603112840467, 1254.5982575024202, 1325.153374233129, 1352.112676056338, 1385.355424906467]",1841.0,1407.930472569256
761,"[4675.208740087435, 3018.3086576777937, 5692.665533287073, 34392.15315723668, 1727.7282186447007, 6536.574148089422, 6587.022751255841, 3237.717240518646]","[2301722.828365599, 2303850.4247159786, 2122751.128058948, 2312370.6875610594, 1081954.7873265087, 2247931.5020321305, 2207617.617432469, 2206217.0454118075]","[13, 13, 15, 17, 21, 20, 16, 14]","[1150.4660452729693, 1156.1106155218554, 1342.3096841015017, 9635.687732342007, 1249.7589199614272, 1321.1009174311926, 1350.7034914017718, 1386.096256684492]",1840.0,1408.695652173913
762,"[3092.7878368870306, 2063.871761510695, 5382.157625636235, 25762.27789132893, 1735.8244278816128, 3402.9459933563917, 6714.585251516998, 4021.2926564747663]","[2316564.5550186164, 2323660.2316612094, 2105132.7966555106, 2430360.940831226, 998157.458880042, 2285496.3467794913, 2231921.8458164046, 2188798.3022809033]","[10, 9, 16, 11, 16, 12, 18, 15]","[1134.8511383537652, 1140.3431588209414, 1309.7524002021223, 10368.0, 1229.6015180265654, 1293.4131736526947, 1325.153374233129, 1363.4928984744872]",1874.0,1383.1376734258272
763,"[5571.214504040224, 4460.439811488327, 5526.856551675939, 31211.977836015874, 1621.8209887814487, 5842.86088717845, 6117.811579847365, 5614.7850282018635]","[2273984.622498866, 2302498.52058239, 2165574.9584078696, 2437239.391202456, 1038080.6034432745, 2269481.797574465, 2185059.4182912987, 2287816.7050506095]","[21, 14, 14, 10, 13, 18, 16, 14]","[1158.694680375503, 1163.897620116749, 1350.0, 10245.05928853755, 1269.9657030867222, 1338.1517811048013, 1370.7033315705976, 1403.3567948023822]",1826.0,1419.4961664841182
764,"[5427.132829209963, 4135.821389426174, 5664.268232718723, 39086.10891255296, 1472.9297139761861, 4718.931109522598, 4521.422172512352, 5400.355685026782]","[2305927.27044715, 2309034.2516077156, 2103905.886635795, 2374581.861993108, 1037419.7656510485, 2276332.3055043146, 2306637.9224816062, 2172658.1497062454]","[13, 13, 15, 16, 18, 14, 9, 15]","[1138.8400702987697, 1144.8763250883392, 1321.1009174311926, 10204.72440944882, 1240.785064624222, 1308.4300858152449, 1335.3941267387945, 1367.0886075949368]",1867.0,1388.3235136582753
765,"[4435.630049363674, 3861.514443447177, 2822.0897183969787, 32179.88708326328, 2185.457264318558, 4025.0638257753003, 3634.099882841239, 3462.876427614941]","[2292801.5682904604, 2304056.6549862796, 2294135.819597754, 2358894.4561645896, 915917.7613456605, 2275806.0454666177, 2314412.1781164967, 2286062.4944037064]","[15, 13, 10, 14, 16, 15, 10, 10]","[1134.3544857768052, 1141.8502202643172, 1300.551931761164, 10755.186721991702, 1223.7960339943343, 1286.9910625620655, 1315.0684931506848, 1352.112676056338]",1886.0,1374.3372216330858
766,"[2562.10593031869, 2471.8298424433037, 2808.0572698812225, 43540.02351837681, 2489.1576295045375, 5820.748284337446, 5739.86100390118, 2857.7433716359]","[1662398.368765387, 1667067.0713067546, 1550239.5369819514, 1611121.3243540032, 723589.6938535691, 1662795.9449869622, 1625411.0921083912, 1646202.2405749608]","[16, 14, 13, 26, 14, 12, 21, 8]","[1577.6019476567255, 1585.3211009174313, 1820.2247191011236, 14241.758241758242, 1709.7625329815303, 1811.3207547169811, 1862.0689655172414, 1912.9151291512915]",1334.0,1943.0284857571214
767,"[3382.1359879129222, 4609.204132670112, 4167.243173321571, 22283.04332377834, 1817.1780342039692, 4403.453674022546, 3925.281389255152, 5703.571339743016]","[2311719.0953925815, 2296767.5472055967, 2213582.1184278717, 2462665.2521181586, 949617.621500961, 2329804.353967193, 2275829.228701546, 2138830.1526614074]","[12, 16, 15, 6, 13, 13, 9, 18]","[1138.3399209486165, 1144.3708609271523, 1319.0839694656488, 10164.70588235294, 1233.6982389338411, 1299.899699097292, 1327.8688524590164, 1363.4928984744872]",1869.0,1386.8378812199037
768,"[4516.794965699291, 2833.5232131242205, 2451.5466263156645, 33309.70688557133, 4271.247903272004, 3948.0586376245974, 3956.439356425726, 5899.562914495701]","[2293725.0557328034, 2312519.5725396248, 2209567.832936902, 2453182.795374734, 989394.574059361, 2311645.554034127, 2280818.834785043, 2143816.6298026713]","[16, 12, 10, 11, 19, 13, 10, 19]","[1138.8400702987697, 1144.8763250883392, 1322.4489795918366, 9969.23076923077, 1239.0057361376673, 1310.4145601617795, 1337.4613003095976, 1375.0663129973475]",1848.0,1402.5974025974026
769,"[5801.0330167964075, 4307.93167408757, 5071.384452483366, 57787.919970339586, 2559.033344349898, 5075.82492631263, 4948.35793923824, 2848.502692167116]","[2287578.17388823, 2307320.736199714, 2172492.743695356, 2294388.1656074976, 966058.0300426753, 2305189.7247804957, 2272459.219356689, 2264338.0574211054]","[17, 14, 16, 24, 20, 15, 13, 12]","[1149.9556344276841, 1159.731543624161, 1327.188940092166, 10845.188284518828, 1252.1739130434783, 1319.0839694656488, 1345.7943925233644, 1380.927011188066]",1847.0,1403.3567948023822
770,"[4112.214620871021, 3927.3904998094013, 5547.839291353788, 52077.06554236605, 2302.115054200563, 5301.561836339467, 3057.8550426804577, 3456.263682467088]","[2309152.9290503943, 2303008.886933908, 2187954.3690358666, 2301819.892920269, 954567.3931621106, 2287619.814992836, 2274727.3276670296, 2299471.9144559796]","[12, 12, 16, 21, 12, 14, 12, 8]","[1119.1709844559587, 1124.0242844752818, 1286.3523573200991, 10368.0, 1211.781206171108, 1280.0, 1305.793450881612, 1342.3096841015017]",1893.0,1369.255150554675
771,"[3750.85815808488, 4270.424484961464, 5435.970069053189, 48884.909382475955, 2573.723037826545, 6034.724932261947, 2223.4765021114313, 5357.2084762254235]","[2300044.5282739447, 2279979.5775932213, 2094862.8713040857, 2422712.039794603, 1017236.1281370766, 2277092.4940761384, 2326195.2035792666, 2215710.9533419465]","[14, 19, 15, 16, 18, 18, 10, 14]","[1131.3836752509822, 1141.3474240422722, 1322.4489795918366, 10085.603112840467, 1241.3793103448277, 1313.7354282818044, 1343.701399688958, 1372.8813559322034]",1862.0,1392.0515574650913
772,"[3045.7184753743, 3074.461852348506, 6783.813519569897, 27826.7912630409, 2782.3406123785703, 4971.411143513543, 4743.33952351705, 5469.823313005751]","[2321435.3650899283, 2307490.6364605743, 2115977.707511054, 2423867.206385203, 1015449.1074638234, 2300155.982659901, 2230445.2411336508, 2226070.515445346]","[9, 11, 21, 9, 22, 18, 16, 17]","[1129.4117647058824, 1134.8511383537652, 1317.7427554651754, 9635.687732342007, 1229.6015180265654, 1301.2048192771085, 1336.0824742268042, 1377.9904306220096]",1848.0,1402.5974025974026
773,"[4567.976465620681, 3047.7022465052974, 2148.0681205789883, 55947.37212112519, 1683.1702984145354, 5405.345134431327, 4950.384611244793, 8014.999714997978]","[2295347.418954794, 2293011.129569908, 2192247.059034697, 2295908.401122126, 1002933.2928535198, 2305907.9680917063, 2333221.110929116, 2148064.5800373983]","[16, 15, 12, 23, 16, 17, 12, 21]","[1139.8416886543537, 1144.3708609271523, 1323.12404287902, 9855.513307984791, 1235.4623450905624, 1309.090909090909, 1342.3096841015017, 1379.4571580627994]",1846.0,1404.1170097508125
774,"[5218.75570500906, 3293.2292965699457, 5898.137297502411, 47446.73406899313, 3036.1807565267427, 8011.134929917964, 4416.445938484444, 6378.160874120554]","[2279002.062770224, 2298916.368999203, 2171893.6723388014, 2317443.371271741, 1030810.1189676938, 2277015.4929790758, 2283931.4264847403, 2182610.5983416596]","[19, 14, 16, 19, 16, 21, 13, 18]","[1134.8511383537652, 1140.3431588209414, 1321.7746047934727, 9855.513307984791, 1238.4137601528905, 1308.4300858152449, 1343.0051813471503, 1381.6631130063965]",1849.0,1401.8388318009736
775,"[2749.311161777119, 4839.036278475319, 6165.5647363239605, 30710.332277399197, 3469.23391925644, 2993.2351978602564, 6100.597683052859, 8129.115905343132]","[2298948.3517851173, 2294104.072598, 2161173.751418389, 2421086.1131804967, 971432.52168699, 2355835.8568887142, 2263545.4128887746, 2173607.591771171]","[13, 15, 19, 13, 23, 8, 19, 20]","[1128.9198606271777, 1136.3437088996054, 1320.4279164544066, 9635.687732342007, 1231.353919239905, 1297.2972972972973, 1325.8312020460357, 1364.9289099526065]",1864.0,1390.5579399141632
776,"[4829.234522052234, 3233.6382770953905, 3602.2328396683265, 44694.52733361461, 3110.557057509206, 4332.7312527867, 4151.851386324961, 5524.165514346767]","[2296252.9101824462, 2320341.328399743, 2179682.1901310557, 2302020.0116767883, 962156.467419347, 2326783.0027003554, 2321629.474198876, 2134341.2393529755]","[12, 9, 11, 22, 20, 12, 10, 16]","[1131.877729257642, 1138.3399209486165, 1310.4145601617795, 10125.0, 1227.8540975840833, 1292.7680798004988, 1319.0839694656488, 1354.9398849973863]",1879.0,1379.4571580627994
777,"[3104.951329584444, 3544.189602329749, 7055.53065626595, 30521.877301997556, 1493.992156706004, 5041.793229436621, 6358.9308802826245, 4360.495775703527]","[2320426.556463099, 2318532.5454569887, 2103982.8021805286, 2370630.2351867035, 1027842.5652944306, 2292791.614989457, 2270007.4751116247, 2252118.7912332653]","[9, 10, 20, 14, 14, 12, 17, 13]","[1134.3544857768052, 1140.8450704225352, 1318.413021363174, 9931.034482758621, 1231.353919239905, 1297.2972972972973, 1324.4762391415431, 1359.916054564533]",1876.0,1381.6631130063965
778,"[6603.130009227954, 4339.267463198959, 5253.49019959084, 36037.84577497768, 2983.476022923314, 5049.109360550292, 6223.798227635929, 4860.517272149528]","[2236375.6852216236, 2298033.4401054597, 2196673.6711282753, 2395264.8919542064, 1022199.8181127775, 2308830.830966569, 2289423.9755470874, 2238168.017766777]","[26, 14, 15, 14, 16, 18, 18, 14]","[1133.8582677165355, 1143.865842894969, 1325.153374233129, 10046.511627906977, 1240.785064624222, 1311.740890688259, 1347.8939157566303, 1388.3235136582753]",1834.0,1413.3042529989095
779,"[5152.5843407251505, 4302.441290133355, 4361.9917929548665, 22083.743844381766, 1511.7606379682784, 7534.638084112621, 3403.5177534803006, 3966.9559593323465]","[2292912.8735408224, 2297539.7905352907, 2273400.8170894845, 2505408.07395452, 984527.8744686055, 2292346.921798, 2277675.1378490515, 2235017.1340315067]","[16, 15, 13, 7, 9, 20, 9, 16]","[1135.3482260183969, 1144.3708609271523, 1311.740890688259, 10451.612903225807, 1231.9391634980989, 1303.8229376257545, 1334.7064881565398, 1368.532206969377]",1865.0,1389.8123324396784
780,"[5203.472420428577, 3425.01516347195, 3590.3963284574156, 18412.745739322647, 2052.973931769077, 4576.014596967491, 3638.734679413386, 7408.972650543047]","[2285673.9489726285, 2297096.9042015467, 2164988.911393047, 2466060.9324406567, 1031714.7321254405, 2311299.2448256537, 2354687.891090413, 2124389.6599972667]","[17, 14, 14, 9, 18, 15, 8, 22]","[1129.4117647058824, 1137.340939008337, 1325.8312020460357, 9707.865168539325, 1243.1654676258993, 1309.7524002021223, 1336.0824742268042, 1375.7961783439491]",1847.0,1403.3567948023822
