Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
106,"[2563.2044273826377, 5221.393762437622, 3482.147184179144, 4621.55110692157, 3104.779645800711, 5767.658291263297, 5850.498854576064]","[2336131.283319776, 2290458.3825668804, 2310096.740205554, 2351105.1238592714, 2329914.354692516, 2328991.376061351, 2179931.7396192257]","[9, 18, 12, 10, 11, 14, 15]","[1262.5426205552849, 1285.0768468021815, 1309.090909090909, 1333.3333333333333, 1361.3445378151262, 1389.8123324396784, 1435.2159468438538]",1765.0,1468.5552407932012
107,"[6832.830273141277, 4595.0563985217705, 7135.457208980326, 7189.250113711824, 5759.831363448498, 3945.899595355791, 6189.636202349184]","[2289923.8675445463, 2271750.3109494993, 2283179.2094504866, 2298147.2296816004, 2295074.8044258775, 2324468.5904053184, 2212340.865570502]","[19, 15, 18, 14, 14, 14, 17]","[1281.899109792285, 1302.5125628140704, 1331.2788906009246, 1363.4928984744872, 1395.799676898223, 1432.8358208955224, 1474.4027303754267]",1731.0,1497.4003466204506
108,"[5071.650396681934, 5069.453391865409, 4610.4577822480205, 4850.388705975452, 6318.437983765002, 5066.229541174557, 6535.751528727313]","[2304624.510074017, 2301359.8816698296, 2295405.3386782613, 2303702.802887329, 2330205.8555125245, 2286450.118197069, 2216837.557297075]","[14, 17, 14, 19, 15, 18, 18]","[1261.3138686131388, 1289.55223880597, 1320.4279164544066, 1352.112676056338, 1382.4, 1414.0752864157118, 1457.8177727784027]",1743.0,1487.091222030981
109,"[6055.673333267395, 6405.059218333475, 4694.9504924231, 3037.082523286554, 6657.529152812299, 5408.349439536586, 3156.380573060581]","[2292326.845841318, 2321714.1136891474, 2274450.87531093, 2332980.614550779, 2245031.4079981665, 2254914.438989216, 2350190.202647151]","[17, 15, 15, 12, 17, 20, 9]","[1285.7142857142858, 1309.090909090909, 1336.0824742268042, 1362.0599054125066, 1392.0515574650913, 1428.099173553719, 1463.579898362507]",1752.0,1479.4520547945206
110,"[6602.007584911496, 3855.9664430026482, 6048.404060879018, 5817.679539611216, 4612.109483910713, 6652.07387601294, 4086.20490972488]","[2289911.7329780343, 2353420.328488127, 2277806.319593324, 2307955.7251427216, 2325340.4872154063, 2287231.3889855538, 2284705.391885058]","[23, 10, 15, 17, 13, 18, 16]","[1292.7680798004988, 1320.4279164544066, 1347.193347193347, 1375.0663129973475, 1404.1170097508125, 1436.8070953436807, 1479.4520547945206]",1722.0,1505.226480836237
111,"[3725.9490955481956, 4072.885901883152, 3473.4258282897504, 4949.149153732598, 3084.4389037832284, 7509.409828796726, 6133.819335484956]","[2348541.1180722257, 2322583.4798286534, 2318248.6119745886, 2327015.190168591, 2336515.045991519, 2270587.524093783, 2175102.202351627]","[9, 13, 12, 11, 9, 21, 19]","[1283.8038632986627, 1304.4791142425768, 1325.8312020460357, 1351.40771637122, 1375.0663129973475, 1405.6399132321042, 1453.7296690970275]",1749.0,1481.9897084048027
112,"[4552.954904714692, 6237.374494638408, 1944.0647664151497, 6687.485114402488, 5020.98334777708, 6217.116449236985, 4407.986063964154]","[2304664.280000148, 2300652.0404215325, 2344158.075852639, 2267034.8163030944, 2329528.9582397635, 2297609.0635430473, 2280182.057949173]","[14, 17, 9, 19, 12, 19, 12]","[1276.218611521418, 1303.8229376257545, 1330.5954825462013, 1357.7789418543741, 1384.6153846153845, 1411.764705882353, 1455.362156092083]",1745.0,1485.3868194842407
113,"[3528.930821881367, 6752.520633733416, 5324.578854600395, 4530.466898205107, 3434.6811474413544, 7894.1746154800585, 6944.586893578081]","[2315447.146104791, 2260138.8051707465, 2297470.439858212, 2294628.141316432, 2338462.4431261146, 2291502.245997967, 2218146.415896992]","[12, 23, 16, 19, 13, 19, 15]","[1277.4765894529326, 1302.5125628140704, 1329.9127757824526, 1357.068062827225, 1383.876134543513, 1414.0752864157118, 1459.4594594594594]",1745.0,1485.3868194842407
114,"[5335.832267386406, 4179.716639028808, 5559.814075892314, 5610.8006922815475, 4702.8668009443645, 5558.528571394001, 5194.756365618675]","[2315883.1604761905, 2333247.8875375674, 2295479.4359903983, 2272141.9833469917, 2330059.104308634, 2290420.8201202014, 2230562.185595195]","[13, 12, 17, 17, 16, 18, 15]","[1268.7224669603524, 1294.0589116325511, 1320.4279164544066, 1352.112676056338, 1383.1376734258272, 1417.9431072210066, 1468.5552407932012]",1731.0,1497.4003466204506
115,"[5699.017057230475, 5597.542596193161, 6212.148784964548, 5343.42512805446, 4129.524661545452, 3253.3620932346084, 4515.6040621458305]","[2293353.2992437147, 2299506.95410198, 2249633.5558217377, 2293415.290338583, 2327421.6800524965, 2371692.134608678, 2286413.0706005846]","[17, 19, 19, 14, 17, 8, 12]","[1287.6304023845007, 1308.4300858152449, 1334.7064881565398, 1363.4928984744872, 1390.5579399141632, 1416.3934426229507, 1456.1797752808989]",1748.0,1482.837528604119
116,"[3727.168821012887, 4316.681606828715, 2811.5531760376143, 6024.424519368881, 4295.568230848877, 5151.349768542519, 4562.380328388594]","[2338077.1449782606, 2309363.3016971378, 2338151.252674054, 2320293.41670953, 2337189.823718488, 2307066.7262945254, 2253679.475543571]","[12, 11, 8, 14, 11, 16, 16]","[1278.737049827331, 1303.8229376257545, 1327.8688524590164, 1349.297241020302, 1374.3372216330858, 1403.3567948023822, 1444.8160535117056]",1766.0,1467.7236693091734
117,"[2814.5054671433945, 6800.560575216908, 6365.999698845508, 5337.965660150192, 3933.5110565241825, 5972.56228003748, 4278.006751652537]","[2337499.6242499, 2295875.3461174383, 2325600.053788921, 2260206.8922470566, 2332392.310237288, 2278075.6077125035, 2275106.9153150516]","[10, 16, 14, 19, 15, 16, 10]","[1266.2432828529556, 1292.123629112662, 1321.7746047934727, 1347.8939157566303, 1372.8813559322034, 1405.6399132321042, 1448.04469273743]",1761.0,1471.8909710391822
118,"[5158.003493340298, 3691.491566378272, 2881.2631902583385, 6285.5856542633155, 5820.040683610286, 5002.02505497157, 7934.3942675231265]","[2318338.049094381, 2304905.9552442776, 2356178.188953344, 2321308.278379002, 2320816.6534172497, 2284197.5478523504, 2209867.864829478]","[16, 12, 9, 14, 17, 14, 21]","[1278.737049827331, 1305.793450881612, 1329.2307692307693, 1352.112676056338, 1382.4, 1417.167851284855, 1456.1797752808989]",1753.0,1478.6081003993154
119,"[4985.672299117663, 4427.531738918685, 4292.304100528535, 4915.499599321346, 4510.660545161896, 5403.394073974025, 6011.920094413445]","[2312751.5971400184, 2324136.8591445955, 2330232.4479756146, 2245395.5667013247, 2341984.6453529545, 2312559.4934041277, 2159457.47466078]","[13, 15, 15, 17, 10, 13, 16]","[1276.847290640394, 1302.5125628140704, 1327.188940092166, 1353.5248041775458, 1380.1916932907347, 1408.695652173913, 1445.6218627997769]",1764.0,1469.3877551020407
120,"[4270.450885508553, 2774.1281201278493, 4463.37050953529, 3903.6992962189943, 4826.014622544421, 6443.453130510476, 5944.7482052376345]","[2315103.1554660816, 2317723.4855021243, 2312890.6946438383, 2331682.951803314, 2327303.1732769995, 2303443.127620179, 2189774.096143501]","[15, 14, 13, 12, 14, 18, 21]","[1281.2654473554128, 1308.4300858152449, 1333.3333333333333, 1359.2029365495544, 1390.5579399141632, 1424.1758241758241, 1464.406779661017]",1742.0,1487.9448909299656
121,"[4990.4906495356445, 3738.029518634218, 4735.6793031041325, 5174.790820156826, 5280.557092490086, 2497.132584681126, 5998.857056209397]","[2326033.812056575, 2329828.490863747, 2278067.1452741125, 2300094.2197236917, 2316512.668382115, 2361204.5437484244, 2218389.9102486647]","[13, 9, 13, 17, 16, 7, 16]","[1272.459499263623, 1297.2972972972973, 1320.4279164544066, 1344.3983402489628, 1367.0886075949368, 1390.5579399141632, 1431.2534511319714]",1772.0,1462.7539503386004
122,"[5066.552831246556, 5338.722658711738, 4740.9831525479785, 5049.381879440102, 5988.068090485604, 5499.299897864806, 7105.625738849989]","[2318112.0749544697, 2274809.6769010387, 2336049.091812399, 2324597.040080452, 2265736.80127915, 2301045.616048797, 2194278.003493286]","[14, 16, 14, 14, 19, 12, 19]","[1277.4765894529326, 1301.8583626318432, 1331.2788906009246, 1357.068062827225, 1386.096256684492, 1420.2739726027398, 1463.579898362507]",1738.0,1491.3693901035674
123,"[4690.878951867246, 4196.268407951809, 5583.0616864115555, 4684.4876334115415, 2941.5107232053633, 3312.005873919417, 4495.006365888461]","[2333212.255379328, 2307411.7530299136, 2319892.1609941963, 2339672.6125988727, 2347045.4729233677, 2354588.8842542204, 2235588.864480152]","[11, 14, 14, 13, 11, 9, 14]","[1270.5882352941176, 1294.7052947052948, 1317.7427554651754, 1343.701399688958, 1369.9788583509514, 1392.7995701235895, 1429.6745725317153]",1777.0,1458.6381541924593
124,"[5793.297972015266, 2124.787276629013, 5261.910205094725, 5706.313155200391, 4333.481288755427, 4083.1164040275967, 5348.2206676357255]","[2298804.0049954946, 2353760.100684373, 2327142.4405778847, 2308623.576023563, 2323889.252611609, 2342916.2660601605, 2180833.956307722]","[16, 9, 12, 15, 15, 9, 18]","[1296.0, 1320.4279164544066, 1338.1517811048013, 1359.2029365495544, 1389.8123324396784, 1421.832144816237, 1463.579898362507]",1739.0,1490.5117883841287
125,"[2847.190467990311, 5579.111812334762, 4226.939437717496, 6438.9636414638635, 5669.722694748841, 4113.915001067661, 5184.955548315325]","[2319794.127970068, 2280047.970700109, 2315866.8705307595, 2324808.203344712, 2300752.663683197, 2337277.3424138557, 2152105.519908282]","[9, 15, 16, 18, 22, 13, 18]","[1268.1017612524463, 1289.55223880597, 1316.4042661249366, 1353.5248041775458, 1386.8378812199037, 1414.8471615720523, 1462.7539503386004]",1732.0,1496.5357967667437
126,"[5955.640690720382, 3756.2915399162807, 5433.399438154588, 4901.896540339728, 4538.992611564043, 2528.800691038406, 5226.587623493668]","[2287273.156798585, 2333848.9246951183, 2318641.252814891, 2322684.8782334086, 2306300.0935981604, 2345248.1044183285, 2250115.0017386777]","[16, 12, 15, 15, 14, 12, 14]","[1273.0844793713163, 1299.248120300752, 1326.5097236438075, 1359.2029365495544, 1389.8123324396784, 1410.2285092491838, 1448.04469273743]",1755.0,1476.923076923077
127,"[4887.252985969525, 4666.248726183444, 6170.036697157264, 5075.326685468579, 1677.0307994195305, 6982.387249259539, 6182.518462158091]","[2308117.0882513295, 2323928.367004918, 2325058.985226351, 2276300.1465337076, 2372509.4323470225, 2297199.680423222, 2223277.0536096445]","[16, 12, 14, 19, 5, 20, 14]","[1269.9657030867222, 1291.4798206278026, 1318.413021363174, 1347.193347193347, 1373.6089030206676, 1399.5680345572355, 1446.4285714285713]",1752.0,1479.4520547945206
128,"[2820.143615752778, 4959.928331704982, 4799.1568446004785, 3064.4951932671675, 5705.535512335242, 3137.528006892406, 6883.025281555112]","[2336362.1091614747, 2333333.777008602, 2288948.0933788796, 2354284.271251828, 2331210.133348345, 2341463.7367902794, 2144072.0127447117]","[11, 12, 15, 10, 14, 10, 17]","[1271.2113781265325, 1291.4798206278026, 1309.7524002021223, 1336.0824742268042, 1362.7760252365931, 1390.5579399141632, 1436.8070953436807]",1765.0,1468.5552407932012
129,"[3166.4843209619607, 6331.274926294116, 6830.168931423978, 4753.199119470162, 4676.8029226810495, 5861.904155958417, 6217.6672804844375]","[2335449.3125601257, 2319620.9529176117, 2281686.895046926, 2309604.5245658597, 2312938.8086878443, 2326235.718010457, 2198604.728653364]","[12, 14, 18, 15, 14, 16, 20]","[1279.3682132280355, 1306.4516129032259, 1331.9630010277492, 1362.7760252365931, 1393.5483870967741, 1419.4961664841182, 1465.2345958168457]",1727.0,1500.868558193399
130,"[10270.615254172295, 4240.345731590211, 3212.1574793495947, 3095.8283368637303, 6555.813479578327, 7091.698745019204, 4881.309918163332]","[2221644.4615163626, 2329199.0810165904, 2326197.7102931, 2356082.6437101304, 2296088.0598345064, 2328198.7530131694, 2256400.006686893]","[26, 14, 12, 9, 19, 15, 12]","[1273.0844793713163, 1302.5125628140704, 1323.12404287902, 1345.096004151531, 1378.723404255319, 1415.6198798470782, 1456.1797752808989]",1750.0,1481.142857142857
131,"[5988.7738828474285, 4013.67492819746, 5940.5652248766, 4244.164291185792, 3563.6863980808957, 4568.922863719227, 3605.3407241018776]","[2297297.465922132, 2328942.430132132, 2290093.6555449963, 2346898.004917842, 2346694.8734613797, 2312786.8048160556, 2295338.910102466]","[17, 14, 15, 12, 10, 9, 12]","[1278.1065088757396, 1301.2048192771085, 1327.188940092166, 1357.7789418543741, 1389.0675241157555, 1417.167851284855, 1448.8541084404696]",1765.0,1468.5552407932012
132,"[2007.6683744337265, 3018.483161889855, 4784.0057516785455, 7341.564428813173, 5629.385292510712, 5193.957691702578, 7684.614524663324]","[2349198.4933613837, 2342288.8985728393, 2272297.892904632, 2253143.8281792635, 2330087.48583968, 2261878.5143087376, 2222762.631575652]","[8, 9, 19, 20, 11, 16, 18]","[1276.218611521418, 1297.9469203805709, 1321.1009174311926, 1350.7034914017718, 1377.258235919235, 1405.6399132321042, 1448.04469273743]",1761.0,1471.8909710391822
133,"[4741.712217231834, 6972.315927858601, 4906.024899720112, 6868.984864191369, 6012.47866145509, 3625.4016395493577, 3403.4345817857447]","[2285429.8180792886, 2293773.8253373336, 2310854.2503346982, 2266797.2401306853, 2316749.254947564, 2345765.749105284, 2314183.3762979074]","[19, 21, 16, 19, 16, 8, 10]","[1273.7100737100736, 1302.5125628140704, 1329.9127757824526, 1359.916054564533, 1386.8378812199037, 1414.0752864157118, 1450.4756575265808]",1760.0,1472.7272727272727
134,"[5034.26597741231, 4025.706098509962, 4907.576283809639, 5962.733209385787, 3643.856844560066, 3600.353770963446, 5392.031523457897]","[2310170.207993133, 2322906.7445119885, 2318681.1435681693, 2306469.35753462, 2310846.0829704823, 2345585.1252306257, 2276238.7352510924]","[18, 13, 15, 19, 11, 12, 12]","[1283.8038632986627, 1306.4516129032259, 1330.5954825462013, 1357.068062827225, 1383.876134543513, 1408.695652173913, 1443.207126948775]",1768.0,1466.0633484162895
135,"[4571.444349258308, 3411.7975938199993, 7908.012269207876, 5733.932889215109, 6003.385023739407, 3165.0942925286904, 4198.111747401196]","[2250525.2596089905, 2338726.689085862, 2268906.8616727674, 2286778.818496483, 2304262.6990447356, 2368838.8709193757, 2212810.496120613]","[17, 11, 23, 16, 17, 8, 12]","[1261.3138686131388, 1286.9910625620655, 1310.4145601617795, 1340.9208484221417, 1369.255150554675, 1396.551724137931, 1440.0]",1763.0,1470.2212138400453
136,"[4023.70027959205, 4556.269686415572, 2347.451505326908, 5674.741690018872, 2635.32364910434, 5097.404212674638, 3840.4781595500544]","[2328441.599442534, 2319601.970728046, 2332016.9229073534, 2292647.229984796, 2337277.3229513573, 2336952.8719220436, 2305764.34754466]","[13, 15, 9, 19, 9, 13, 10]","[1268.1017612524463, 1290.1941264310603, 1313.0699088145896, 1338.8429752066115, 1369.255150554675, 1401.081081081081, 1445.6218627997769]",1758.0,1474.4027303754267
137,"[4900.387317487169, 4907.898451273111, 2969.9952958105937, 4337.010745443548, 6181.09005159441, 6982.1050660410565, 6157.007410238221]","[2290776.862656087, 2300221.2542168573, 2286410.243140487, 2342740.2524599936, 2317670.180072838, 2300214.637705174, 2248132.299759363]","[17, 16, 15, 12, 17, 18, 16]","[1282.5333993072736, 1307.7699293642786, 1330.5954825462013, 1353.5248041775458, 1386.096256684492, 1424.9587685541505, 1474.4027303754267]",1720.0,1506.9767441860465
138,"[7258.4370026308825, 4537.7134479485985, 7299.190194162612, 4963.9276320853505, 7797.102922869676, 3697.1842689076652, 3862.2990394662716]","[2299521.2393441987, 2328034.79163747, 2214919.830909568, 2304064.913612111, 2300431.613662544, 2321096.5879327557, 2309949.730087603]","[21, 13, 19, 17, 19, 11, 8]","[1288.910989557434, 1312.4050632911392, 1343.0051813471503, 1373.6089030206676, 1401.8388318009736, 1431.2534511319714, 1471.8909710391822]",1729.0,1499.1324465008674
139,"[5037.108332453183, 5004.486425904808, 5399.277941835846, 3847.5644029483246, 3629.4339035256453, 3746.3559444490343, 2308.8335470551474]","[2305339.180564802, 2307891.8276189007, 2296776.1813432947, 2360916.1081309696, 2323250.9201754183, 2332815.346486982, 2340949.089790371]","[17, 13, 15, 9, 11, 14, 8]","[1287.6304023845007, 1312.4050632911392, 1336.7715317173802, 1362.7760252365931, 1392.7995701235895, 1421.0526315789473, 1460.281690140845]",1742.0,1487.9448909299656
140,"[3874.138015525997, 5981.194746890197, 7114.292084905081, 5284.4004361652505, 5996.920022409468, 5153.2593612594155, 6920.969485984815]","[2324709.888900441, 2271942.7535475497, 2296068.1922158957, 2331089.634647485, 2306041.683415301, 2271413.5129543734, 2262069.65545718]","[11, 21, 21, 15, 13, 17, 15]","[1286.9910625620655, 1316.4042661249366, 1338.1517811048013, 1360.6299212598426, 1393.5483870967741, 1430.4635761589404, 1475.241889584519]",1727.0,1500.868558193399
141,"[4118.025437921564, 4366.796817744228, 4421.240467823528, 6219.660016201599, 5510.460761368544, 4258.916814745134, 6677.026216359487]","[2338923.933628804, 2321743.9565532673, 2297383.6386298165, 2302911.3956748936, 2302820.4828471984, 2288177.614316065, 2194095.833677434]","[11, 14, 17, 14, 18, 16, 18]","[1263.7737688932227, 1289.55223880597, 1321.1009174311926, 1352.112676056338, 1378.723404255319, 1408.695652173913, 1462.7539503386004]",1724.0,1503.4802784222738
142,"[4142.529606279579, 3774.199773030268, 7187.617620032902, 4911.8410154640715, 3209.5808802537476, 4221.966224153313, 5572.948958277574]","[2327007.8212416214, 2344840.837556749, 2313073.442359191, 2306103.211116615, 2343960.5930148656, 2329228.3092805, 2238503.8340929267]","[13, 11, 18, 13, 11, 13, 16]","[1289.55223880597, 1309.090909090909, 1328.5494618144542, 1357.7789418543741, 1390.5579399141632, 1421.832144816237, 1460.281690140845]",1744.0,1486.2385321100917
