Sim Instant,Robot State,Machines State,Machine CT,Machines Breakdowns,Machines Idle Time,Buffers State
37779.0437115562,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1988.3707216608527, 2098.8357617531224, 2098.8357617531224, 2098.8357617531224, 2361.1902319722626, 2361.1902319722626, 2518.6029141037466]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 37504.59696809195, 33313.573811503724, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
37980.14303334732,"('M5', 'M6')","[False, False, False, False, False, False, False]","[1998.954896491964, 2110.0079462970734, 2110.0079462970734, 2110.0079462970734, 2234.1260607851364, 2373.7589395842074, 2532.0095355564877]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 37504.59696809195, 36265.858401897385, 32109.68867755139, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
38080.14303334732,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2004.218054386701, 2115.5635018526286, 2115.5635018526286, 2115.5635018526286, 2240.008413726313, 2240.008413726313, 2538.6762022231546]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 37504.59696809195, 36265.858401897385, 33306.18098314828, 32400.995648899854]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
38230.94740591676,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2012.1551266271981, 2123.941522550931, 2123.941522550931, 2123.941522550931, 2248.879259171574, 2248.879259171574, 2389.4342128697976]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 37504.59696809195, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
38330.94740591676,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2017.4182845219348, 2129.4970781064867, 2129.4970781064867, 2129.4970781064867, 2254.7616121127508, 2254.7616121127508, 2395.6842128697976]","[1, 0, 0, 0, 0, 1, 0]","[32176.05145709429, 33912.46391789835, 20564.18381179649, 37504.59696809195, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
38430.94740591676,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1921.5473702958382, 2135.0526336620424, 2135.0526336620424, 2135.0526336620424, 2260.6439650539273, 2260.6439650539273, 2401.9342128697976]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 33912.46391789835, 20564.18381179649, 37504.59696809195, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
38681.77883489142,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1934.088941744571, 2035.8830965732325, 2148.9877130495233, 2148.9877130495233, 2275.398754993613, 2275.398754993613, 2417.6111771807136]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 20564.18381179649, 37504.59696809195, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
39782.72223463048,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1989.136111731524, 2093.827486033183, 2093.827486033183, 2210.1512352572486, 2340.1601314488516, 2340.1601314488516, 2486.420139664405]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 37504.59696809195, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
39882.72223463048,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1994.136111731524, 2099.0906439279197, 2099.0906439279197, 2099.0906439279197, 2346.042484390028, 2346.042484390028, 2492.670139664405]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 39597.46708199967, 36265.858401897385, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40083.43165180845,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2004.1715825904225, 2109.6542974636027, 2109.6542974636027, 2109.6542974636027, 2226.8573139893583, 2357.8489206946147, 2505.2144782380283]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 39597.46708199967, 38268.437603180544, 33306.18098314828, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40183.43165180845,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2009.1715825904225, 2114.91745535834, 2114.91745535834, 2114.91745535834, 2232.412869544914, 2232.412869544914, 2511.4644782380283]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 39597.46708199967, 38268.437603180544, 35348.18660962477, 37367.31786087276]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40334.27377475695,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2016.7136887378474, 2122.856514460892, 2122.856514460892, 2122.856514460892, 2240.792987486497, 2240.792987486497, 2372.604339691585]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 39597.46708199967, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40434.27377475695,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2021.7136887378474, 2128.119672355629, 2128.119672355629, 2128.119672355629, 2246.348543042053, 2246.348543042053, 2378.486692632762]","[1, 0, 0, 0, 0, 1, 0]","[34259.039390403384, 35865.25614101407, 21666.918935131707, 39597.46708199967, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40534.27377475695,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1930.2035130836641, 2133.3828302503657, 2133.3828302503657, 2133.3828302503657, 2251.904098597608, 2251.904098597608, 2384.369045573938]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 35865.25614101407, 21666.918935131707, 39597.46708199967, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
40784.87306777709,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1942.1368127512899, 2039.2436533888545, 2146.57226672511, 2146.57226672511, 2265.8262815431717, 2265.8262815431717, 2399.1101804574755]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 21666.918935131707, 39597.46708199967, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
41885.49111959375,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1994.5471961711312, 2094.2745559796876, 2094.2745559796876, 2204.4995326101975, 2326.9717288663196, 2326.9717288663196, 2463.8524187996327]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 39597.46708199967, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
41985.49111959375,"('M4', 'M5')","[False, False, False, False, False, False, False]","[1999.3091009330358, 2099.2745559796876, 2099.2745559796876, 2099.2745559796876, 2332.5272844218753, 2332.5272844218753, 2469.734771740809]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 41689.43574678674, 38268.437603180544, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42186.487495218484,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2008.880356915166, 2109.324374760924, 2109.324374760924, 2109.324374760924, 2220.341447116762, 2343.69374973436, 2481.5580879540285]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 41689.43574678674, 40270.497070965845, 35348.18660962477, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42286.487495218484,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2013.6422616770706, 2114.324374760924, 2114.324374760924, 2114.324374760924, 2225.604605011499, 2225.604605011499, 2487.440440895205]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 41689.43574678674, 40270.497070965845, 37390.4266522602, 39419.80210676445]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42437.277742113576,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2020.822749624456, 2121.8638871056787, 2121.8638871056787, 2121.8638871056787, 2233.5409337954516, 2233.5409337954516, 2357.626541228532]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 41689.43574678674, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42537.277742113576,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2025.5846543863609, 2126.8638871056787, 2126.8638871056787, 2126.8638871056787, 2238.804091690188, 2238.804091690188, 2363.1820967840877]","[1, 0, 0, 0, 0, 1, 0]","[36341.36986398552, 37817.7510808796, 22769.069768278317, 41689.43574678674, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42637.277742113576,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1938.0580791869806, 2131.8638871056787, 2131.8638871056787, 2131.8638871056787, 2244.067249584925, 2244.067249584925, 2368.7376523396433]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 37817.7510808796, 22769.069768278317, 41689.43574678674, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
42888.074259202935,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1949.4579208728608, 2042.289250438235, 2144.4037129601465, 2144.4037129601465, 2257.2670662738387, 2257.2670662738387, 2382.6707921779407]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 22769.069768278317, 41689.43574678674, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
43988.859382708455,"('M3', 'M4')","[False, False, False, False, False, False, False]","[1999.4936083049297, 2094.7075896527836, 2094.7075896527836, 2199.4429691354226, 2315.2031254057083, 2315.2031254057083, 2443.825521261581]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 41689.43574678674, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44088.859382708455,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2004.0390628503844, 2099.469494414688, 2099.469494414688, 2099.469494414688, 2320.466283300445, 2320.466283300445, 2449.3810768171365]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 43781.865092434426, 40270.497070965845, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44289.489386446076,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2013.1586084748217, 2109.0233041164797, 2109.0233041164797, 2109.0233041164797, 2214.474469322304, 2331.0257571813722, 2460.527188135893]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 43781.865092434426, 42272.868958455816, 37390.4266522602, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44389.489386446076,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2017.7040630202762, 2113.7852088783848, 2113.7852088783848, 2113.7852088783848, 2219.474469322304, 2219.474469322304, 2466.0827436914487]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 43781.865092434426, 42272.868958455816, 39432.712130593034, 41472.01582722599]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44540.38093838898,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2024.5627699267718, 2120.970520875666, 2120.970520875666, 2120.970520875666, 2227.019046919449, 2227.019046919449, 2344.2305757046834]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 43781.865092434426, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44640.38093838898,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2029.1082244722265, 2125.7324256375705, 2125.7324256375705, 2125.7324256375705, 2232.019046919449, 2232.019046919449, 2349.49373359942]","[1, 0, 0, 0, 0, 1, 0]","[38423.510795127906, 39770.15575521609, 23871.6529078875, 43781.865092434426, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44740.38093838898,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1945.2339538429992, 2130.4943303994755, 2130.4943303994755, 2130.4943303994755, 2237.019046919449, 2237.019046919449, 2354.756891494157]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 39770.15575521609, 23871.6529078875, 43781.865092434426, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
44991.06883015705,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1956.1334273981324, 2045.0485831889566, 2142.4318490550977, 2142.4318490550977, 2249.5534415078523, 2249.5534415078523, 2367.950991060897]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 23871.6529078875, 43781.865092434426, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46091.882921352924,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2003.9949096240402, 2095.085587334224, 2095.085587334224, 2194.8515676834727, 2304.5941460676463, 2304.5941460676463, 2425.888574808049]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 43781.865092434426, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46191.882921352924,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2008.3427357109967, 2099.6310418796784, 2099.6310418796784, 2099.6310418796784, 2309.5941460676463, 2309.5941460676463, 2431.1517327027855]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 45873.68023303421, 42272.868958455816, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46392.69783685053,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2017.0738189935014, 2108.758992584115, 2108.758992584115, 2108.758992584115, 2209.1760874690726, 2319.6348918425265, 2441.720938781607]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 45873.68023303421, 44275.262493362665, 39432.712130593034, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46492.69783685053,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2021.421645080458, 2113.3044471295693, 2113.3044471295693, 2113.3044471295693, 2213.9379922309777, 2213.9379922309777, 2446.9840966763436]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 45873.68023303421, 44275.262493362665, 41475.009781420114, 43524.227471558486]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46643.764084844304,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2027.9897428193176, 2120.17109476565, 2120.17109476565, 2120.17109476565, 2221.131623087824, 2221.131623087824, 2332.1882042422153]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 45873.68023303421, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46743.764084844304,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2032.337568906274, 2124.7165493111047, 2124.7165493111047, 2124.7165493111047, 2225.893527849729, 2225.893527849729, 2337.1882042422153]","[1, 0, 0, 0, 0, 1, 0]","[40505.773239010276, 41722.462434402136, 24973.862355336092, 45873.68023303421, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
46843.764084844304,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1951.8235035351793, 2129.262003856559, 2129.262003856559, 2129.262003856559, 2230.6554326116334, 2230.6554326116334, 2342.1882042422153]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 41722.462434402136, 24973.862355336092, 45873.68023303421, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
47094.742606618885,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1962.2809419424536, 2047.5975046356036, 2140.6701184826766, 2140.6701184826766, 2242.6067907913757, 2242.6067907913757, 2354.737130330944]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 24973.862355336092, 45873.68023303421, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48195.461409850664,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2008.1442254104443, 2095.4548439065506, 2095.4548439065506, 2190.7027913568486, 2295.0219718976505, 2295.0219718976505, 2409.7730704925334]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 45873.68023303421, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48295.461409850664,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2012.310892077111, 2099.802669993507, 2099.802669993507, 2099.802669993507, 2299.7838766595555, 2299.7838766595555, 2414.7730704925334]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 47966.32430366643, 44275.262493362665, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48496.3876578599,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2020.6828190774959, 2108.5385938199956, 2108.5385938199956, 2108.5385938199956, 2204.38125717545, 2309.351793231424, 2424.8193828929952]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 47966.32430366643, 46278.0260663628, 41475.009781420114, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48596.3876578599,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2024.8494857441626, 2112.886419906952, 2112.886419906952, 2112.886419906952, 2208.9267117209047, 2208.9267117209047, 2429.8193828929952]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 47966.32430366643, 46278.0260663628, 43517.99776919106, 45576.544370020034]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48747.45508552018,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2031.1439618966742, 2119.45456893566, 2119.45456893566, 2119.45456893566, 2215.79341297819, 2215.79341297819, 2321.3073850247706]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 47966.32430366643, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48847.45508552018,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2035.310628563341, 2123.8023950226166, 2123.8023950226166, 2123.8023950226166, 2220.3388675236447, 2220.3388675236447, 2326.069289786675]","[1, 0, 0, 0, 0, 1, 0]","[42588.18958249382, 43675.15768908939, 26076.722040602053, 47966.32430366643, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
48947.45508552018,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1957.8982034208072, 2128.150221109573, 2128.150221109573, 2128.150221109573, 2224.884322069099, 2224.884322069099, 2330.8311945485802]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 43675.15768908939, 26076.722040602053, 47966.32430366643, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
49198.159275783546,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1967.926371031342, 2049.9233031576478, 2139.0504032949366, 2139.0504032949366, 2236.2799670810705, 2236.2799670810705, 2342.769489323026]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 26076.722040602053, 47966.32430366643, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50299.09230313731,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2011.9636921254923, 2095.795512630721, 2095.795512630721, 2186.917056658144, 2286.322377415332, 2286.322377415332, 2395.194871577967]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 47966.32430366643, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50399.09230313731,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2015.9636921254923, 2099.962179297388, 2099.962179297388, 2099.962179297388, 2290.8678319607866, 2290.8678319607866, 2399.956776339872]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 50059.296784656115, 46278.0260663628, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50599.97713403732,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2023.9990853614927, 2108.332380584888, 2108.332380584888, 2108.332380584888, 2199.9990058277094, 2299.99896063806, 2409.522720668444]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 50059.296784656115, 48280.73071164021, 43517.99776919106, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50699.97713403732,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2027.9990853614927, 2112.499047251555, 2112.499047251555, 2112.499047251555, 2204.346831914666, 2204.346831914666, 2414.2846254303486]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 50059.296784656115, 48280.73071164021, 45560.642417692405, 47629.16794303563]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50850.60085198714,"('M7', 'OutputStock')","[False, False, False, False, False, False, False]","[2034.0240340794855, 2118.775035499464, 2118.775035499464, 2118.775035499464, 2210.895689216832, 2210.895689216832, 2311.3909478175974]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 50059.296784656115, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
50950.60085198714,"('InputStock', 'M1')","[False, False, False, False, False, False, False]","[2038.0240340794855, 2122.9417021661307, 2122.9417021661307, 2122.9417021661307, 2215.2435153037886, 2215.2435153037886, 2315.936402363052]","[1, 0, 0, 0, 0, 1, 0]","[44671.149006615764, 45627.87016799069, 27179.419906534935, 50059.296784656115, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
51050.60085198714,"('M1', 'M2')","[False, False, False, False, False, False, False]","[1963.4846481533516, 2127.1083688327976, 2127.1083688327976, 2127.1083688327976, 2219.591341390745, 2219.591341390745, 2320.4818569085064]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 45627.87016799069, 27179.419906534935, 50059.296784656115, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
51301.36039810709,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1973.129246081042, 2052.0544159242836, 2137.5566832544623, 2137.5566832544623, 2230.493930352482, 2230.493930352482, 2331.880018095777]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 27179.419906534935, 50059.296784656115, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
52402.32324817252,"('M3', 'M4')","[False, False, False, False, False, False, False]","[2015.4739710835586, 2096.092929926901, 2096.092929926901, 2183.4301353405217, 2278.361880355327, 2278.361880355327, 2381.9237840078417]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 50059.296784656115, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
52502.32324817252,"('M4', 'M5')","[False, False, False, False, False, False, False]","[2019.3201249297124, 2100.092929926901, 2100.092929926901, 2100.092929926901, 2282.7097064422837, 2282.7097064422837, 2386.4692385532962]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 52151.60431275235, 48280.73071164021, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
52703.20541152232,"('M5', 'M6')","[False, False, False, False, False, False, False]","[2027.0463619816278, 2108.128216460893, 2108.128216460893, 2108.128216460893, 2195.9668921467633, 2291.4437135444487, 2395.600245978287]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 52151.60431275235, 50283.07682577541, 45560.642417692405, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
52803.20541152232,"('M6', 'M7')","[False, False, False, False, False, False, False]","[2030.8925158277816, 2112.128216460893, 2112.128216460893, 2112.128216460893, 2200.13355881343, 2200.13355881343, 2400.145700523742]","[1, 0, 0, 0, 0, 1, 0]","[46753.39979270251, 47580.31174419428, 28281.688001504717, 52151.60431275235, 50283.07682577541, 47603.132184824324, 49681.68999155277]","[(0, 1), (0, 0), (0, 0), (0, 1), (0, 0), (0, 1), (0, 0)]"
