Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
52,"[4883.514926729548, 5148.317465473167, 39333.28368390056, 168.23000133512062, 2978.7322492306175, 2119.454229825757, 6219.59581476562, 2484.0291740011894]","[1923057.1899134323, 1785435.105822143, 1950475.257446271, 605019.2331286259, 1975122.963922603, 1972334.6379305671, 1895352.9962349874, 1970678.7674249841]","[17, 17, 14, 13, 13, 9, 19, 8]","[1328.5494618144542, 1538.2789317507418, 11623.318385650224, 1444.0111420612814, 1514.9035651665693, 1540.1069518716577, 1571.8617343844755, 1608.9385474860335]",1590.0,1630.188679245283
53,"[1777.352340020427, 1187.653026743062, 19108.807028516338, 599.2516066040296, 3337.5574102270343, 2711.7425458678545, 1731.0613351756217, 2806.9572055454105]","[1005117.126200035, 965707.7471024414, 1007147.6301554354, 379704.9520405569, 992260.8503724844, 977371.9699098619, 996574.3213050447, 910206.1885355756]","[15, 13, 15, 17, 17, 21, 14, 19]","[2581.6733067729083, 3038.6869871043377, 21245.90163934426, 2838.9923329682365, 3000.0, 3085.714285714286, 3164.835164835165, 3256.281407035176]",783.0,3310.344827586207
54,"[5593.183718669281, 5873.580335472729, 42462.75734207717, 3344.96327244335, 6139.504995378793, 3074.1543749470575, 6846.606109593246, 2428.3732040988434]","[2268612.429601422, 2144571.5721068853, 2317706.971433192, 813799.6078017575, 2266004.574118075, 2299393.864101709, 2239878.072267122, 2281226.8517746516]","[17, 17, 18, 19, 23, 14, 21, 10]","[1110.5398457583547, 1289.55223880597, 9191.489361702128, 1197.2286374133948, 1263.7737688932227, 1297.9469203805709, 1333.3333333333333, 1370.7033315705976]",1862.0,1392.0515574650913
55,"[2985.54543944227, 5988.527316933042, 23060.216892073207, 657.7773758072863, 5465.116826181114, 6050.181459420738, 2686.077008704207, 4167.2140949588]","[2272454.1026043524, 2124975.6420475473, 2473749.7706422796, 810000.6772549517, 2267342.8440400646, 2297005.3226063014, 2329423.1587144784, 2252507.318467646]","[13, 15, 7, 16, 19, 20, 8, 11]","[1106.2740076824584, 1281.2654473554128, 9391.304347826086, 1192.8209848136216, 1255.8139534883721, 1284.440039643211, 1315.0684931506848, 1349.297241020302]",1893.0,1369.255150554675
56,"[5470.9363204409465, 5151.662681910047, 31246.40143259711, 1662.134245917714, 4224.995191908208, 4504.18495679197, 6067.358204100683, 2850.371847085411]","[2276944.4939101236, 2142864.4373953086, 2430494.9803063907, 809647.9633553767, 2287040.86628549, 2221755.5747539583, 2299127.7756955605, 2279025.3822213495]","[14, 12, 13, 16, 12, 18, 16, 8]","[1129.4117647058824, 1305.1359516616315, 9671.641791044776, 1217.4729920150305, 1284.440039643211, 1311.740890688259, 1336.7715317173802, 1367.8100263852243]",1869.0,1386.8378812199037
57,"[4889.703449457914, 5316.888652939022, 39931.69221334144, 2709.226097123477, 7096.256873379422, 5706.191103418123, 4662.200757920942, 3726.7166050459505]","[2277482.964355456, 2036432.6851957932, 2372993.478655716, 841454.3267421935, 2280009.738495517, 2296801.253416784, 2261486.468709035, 2246244.6124103772]","[15, 16, 15, 26, 21, 17, 14, 14]","[1113.8805328749463, 1311.740890688259, 8668.896321070235, 1208.955223880597, 1276.218611521418, 1308.4300858152449, 1346.4935064935064, 1386.8378812199037]",1843.0,1406.4026044492675
58,"[2775.5772763721693, 5005.296779623315, 31961.067074506926, 1610.5799245786363, 5642.180327493977, 5896.448928696732, 3719.2451387322494, 3587.577876045544]","[2299512.1011378104, 2131466.3255049954, 2332538.030159183, 837945.579328859, 2286936.805262075, 2275656.809763377, 2332861.930434697, 2253276.516590528]","[10, 17, 15, 18, 18, 20, 9, 10]","[1103.448275862069, 1285.0768468021815, 9000.0, 1190.0826446280992, 1257.0320077594567, 1293.4131736526947, 1327.188940092166, 1364.2105263157894]",1870.0,1386.096256684492
59,"[3638.3383217179467, 5521.664274758199, 44379.801097416814, 924.5261952663805, 5317.037398333523, 5778.262599444452, 3785.5441107609554, 7069.853077117171]","[2296992.4730938114, 2086464.4686301998, 2270593.244725069, 806489.8163131201, 2257732.946629418, 2289976.8393318513, 2306009.476066339, 2156334.1452307166]","[12, 19, 18, 17, 13, 18, 12, 20]","[1111.492281303602, 1286.3523573200991, 9529.411764705883, 1200.0, 1263.7737688932227, 1290.1941264310603, 1321.1009174311926, 1361.3445378151262]",1869.0,1386.8378812199037
60,"[4084.3648218872, 4840.8504287293235, 70823.75013051032, 3254.1356549088064, 2867.550664881711, 5195.631309296214, 6949.314962414169, 4567.556707996558]","[2285409.1960683772, 2138053.342171152, 2220823.3838944566, 755029.3891195459, 2337943.4983028118, 2310760.7218118743, 2268136.541041304, 2253460.226175061]","[13, 14, 25, 18, 10, 16, 17, 15]","[1127.9373368146214, 1294.7052947052948, 10085.603112840467, 1214.0515222482436, 1276.847290640394, 1298.5971943887776, 1323.799795709908, 1357.7789418543741]",1882.0,1377.258235919235
61,"[2865.27259618114, 2988.813899387884, 57650.34966091356, 1549.6045854033741, 2524.071447639644, 4522.577165860916, 4499.214810393293, 3230.797030599213]","[2302275.799401986, 2254033.2722768253, 2430747.5242652446, 701459.7924022472, 2341086.666374597, 2325301.2981571467, 2299127.514656502, 2248156.4558736184]","[12, 7, 17, 19, 9, 12, 13, 11]","[1128.9198606271777, 1283.8038632986627, 10845.188284518828, 1209.5193653756417, 1268.1017612524463, 1292.7680798004988, 1322.4489795918366, 1361.3445378151262]",1868.0,1387.5802997858673
62,"[4823.358876477037, 2412.391934102376, 43732.223071653556, 2199.240525047833, 5225.008526462628, 5553.685812682248, 3998.2241569150556, 4720.848292955949]","[2281938.204314169, 2234219.5826498233, 2373501.885752882, 754146.4980271445, 2243826.5363576836, 2306549.0562139275, 2290732.333705561, 2218760.3519240497]","[15, 9, 14, 11, 18, 13, 13, 11]","[1132.3722149410223, 1285.0768468021815, 10536.585365853658, 1205.020920502092, 1274.9631087063453, 1305.793450881612, 1330.5954825462013, 1363.4928984744872]",1871.0,1385.355424906467
63,"[4941.090358078855, 2080.055726078775, 44190.402539007795, 2306.3719521691046, 5446.93862893897, 5652.872231863147, 3761.5851151813795, 3587.599656985124]","[2281950.771345351, 2208804.633426461, 2348712.796825087, 696765.2870923004, 2266747.8405603017, 2295126.0282941773, 2324361.76134338, 2268903.973946478]","[14, 8, 16, 19, 15, 16, 11, 9]","[1117.2413793103449, 1274.9631087063453, 10666.666666666666, 1205.5813953488373, 1267.4816625916872, 1289.55223880597, 1312.4050632911392, 1347.8939157566303]",1892.0,1369.9788583509514
64,"[3887.23409608159, 4292.807061813037, 34882.5217598039, 1157.2255091525722, 4428.563930685667, 4225.595572427712, 3794.785207329846, 4411.940543791756]","[2280823.0947113796, 2134521.0376523556, 2325183.221371723, 781397.7402199253, 2296460.1515944544, 2308669.5231777723, 2319127.31889794, 2260681.8140753023]","[15, 16, 15, 14, 15, 14, 10, 11]","[1111.492281303602, 1281.2654473554128, 9781.132075471698, 1198.8899167437557, 1262.5426205552849, 1287.6304023845007, 1314.4016227180527, 1348.595213319459]",1893.0,1369.255150554675
65,"[4069.6000749610357, 6829.352143740183, 49887.85305025764, 920.0992787860654, 5186.96558319767, 4564.647538937729, 4863.546270273946, 4839.888782828368]","[2303478.1643491844, 2079909.3572018356, 2334553.27156251, 792799.4534532768, 2267377.3515705396, 2302608.862863289, 2265069.213673817, 2253021.3019118425]","[11, 22, 18, 10, 16, 13, 16, 14]","[1095.0570342205324, 1277.4765894529326, 8907.216494845361, 1185.1851851851852, 1250.965250965251, 1279.3682132280355, 1304.4791142425768, 1342.3096841015017]",1895.0,1367.8100263852243
66,"[4320.016221659425, 5696.662411622278, 42599.593364906, 1797.6827643647277, 1745.8006415626369, 5746.822032611377, 3201.702464218285, 3736.4381797541855]","[2264606.8391788434, 2128230.9661095203, 2309286.230567815, 708266.8310837509, 2358351.632196769, 2230813.211432652, 2322111.608958011, 2254243.994097432]","[20, 18, 16, 14, 6, 18, 9, 12]","[1130.890052356021, 1296.0, 10368.0, 1219.764705882353, 1280.6324110671937, 1303.1674208144796, 1327.188940092166, 1358.4905660377358]",1879.0,1379.4571580627994
67,"[2621.404404304912, 5408.498461196958, 45679.17553451633, 654.4726611097883, 2916.5385921376305, 3735.3784790741465, 4335.060703332377, 6023.863621158041]","[2330627.947703702, 2118150.518995093, 2324439.111575857, 774087.7895782052, 2321518.889439833, 2275189.3529333714, 2279736.4073342024, 2177526.536902063]","[6, 19, 17, 17, 10, 17, 12, 17]","[1107.2191371208885, 1282.5333993072736, 9425.454545454546, 1195.0207468879669, 1258.2524271844661, 1286.3523573200991, 1311.740890688259, 1347.8939157566303]",1889.0,1372.1545791424035
68,"[3345.849421956955, 4791.357134269353, 49602.31204270341, 2062.6322004072263, 6467.177599114182, 5769.682528945879, 6861.704104958071, 6354.651608613861]","[2305205.1474100137, 2122500.0081926696, 2286909.4262016937, 787747.3780310854, 2241361.3394979294, 2266384.233029237, 2253225.3413566793, 2183285.2812309097]","[9, 20, 23, 16, 21, 18, 19, 18]","[1115.3184165232358, 1292.123629112662, 9391.304347826086, 1201.6689847009736, 1268.7224669603524, 1300.551931761164, 1331.2788906009246, 1365.6480505795573]",1871.0,1385.355424906467
69,"[4636.97081243719, 2914.9754242700747, 38643.95895856655, 2239.252553044291, 6348.903903507505, 5944.815956358986, 4034.6647858595784, 5068.421559258219]","[2298954.9915524377, 2220330.074735569, 2373756.934481411, 745945.5671039155, 2280539.338671468, 2293070.9884801027, 2341866.3192220344, 2271618.333706767]","[13, 11, 14, 10, 16, 17, 10, 14]","[1106.746370623399, 1262.5426205552849, 10046.511627906977, 1181.9425444596443, 1244.359097455593, 1273.0844793713163, 1306.4516129032259, 1338.8429752066115]",1914.0,1354.2319749216301
70,"[4630.836489010844, 3956.602547598081, 49926.240478976215, 2051.3174664512158, 5623.963502921043, 5905.102115423503, 6296.81130871705, 6920.528756352547]","[2272367.842572802, 2109139.6182281775, 2383088.925255515, 837772.5162223713, 2306333.944076378, 2270399.0674264296, 2275366.4077377417, 2119933.8397338227]","[15, 14, 17, 16, 15, 15, 19, 20]","[1109.1142490372272, 1286.9910625620655, 9257.142857142857, 1195.5719557195573, 1260.087506076811, 1289.55223880597, 1319.755600814664, 1362.0599054125066]",1863.0,1391.304347826087
71,"[2339.9024780865334, 2773.5921636152752, 50654.499445850015, 1233.7672856544834, 4063.328156468916, 3940.732531011212, 5876.244905776179, 4237.2944301735715]","[2323593.0136087607, 2168507.542741087, 2331308.5958206635, 741879.934196051, 2291687.46511366, 2327202.177354023, 2279401.2486291253, 2267830.954411888]","[7, 11, 16, 9, 14, 12, 13, 12]","[1093.2096161956981, 1243.7619961612284, 10285.714285714286, 1169.6750902527076, 1230.7692307692307, 1258.2524271844661, 1287.6304023845007, 1322.4489795918366]",1933.0,1340.9208484221417
72,"[4652.329808061417, 8777.625309045085, 32249.930599110256, 1929.0004685814718, 4678.757720432491, 3182.6433324122236, 3989.846073062834, 4095.4012207025326]","[2248193.2252144115, 1996990.7612597484, 2376647.0899007292, 846397.3531985776, 2250924.8501531812, 2333693.3483010647, 2298311.0444085733, 2238494.004014161]","[16, 26, 13, 16, 22, 7, 14, 12]","[1107.2191371208885, 1305.1359516616315, 8582.781456953642, 1202.784222737819, 1270.5882352941176, 1298.5971943887776, 1324.4762391415431, 1360.6299212598426]",1875.0,1382.4
73,"[1916.6240118286262, 3315.9231886062685, 40489.60441006479, 1499.265935949487, 4585.487506920087, 3837.973218743174, 4304.82777863263, 3909.5015689270726]","[1798732.766492902, 1681092.6183628482, 1752260.0522047984, 586940.1601363012, 1793531.96998734, 1800187.2384513856, 1794142.6377590464, 1712721.4693208754]","[11, 15, 17, 20, 16, 13, 16, 10]","[1416.3934426229507, 1635.3312302839117, 12284.36018957346, 1525.6032960565037, 1610.938471100062, 1653.061224489796, 1694.1176470588234, 1745.4545454545455]",1457.0,1778.9979409746054
74,"[4320.931965611773, 4009.6606678446274, 49817.25517373901, 1773.9127261690073, 4068.9898253888327, 4872.567341608709, 6704.37314363258, 6384.479831505914]","[2296080.054675387, 2209510.5434889854, 2331795.04547936, 736899.4163077069, 2310150.462452341, 2278756.50837529, 2266487.3055042485, 2126247.4322819454]","[12, 17, 19, 15, 13, 15, 19, 21]","[1125.0, 1291.4798206278026, 9893.129770992366, 1203.342618384401, 1265.625, 1294.0589116325511, 1328.5494618144542, 1378.723404255319]",1837.0,1410.9961894393032
75,"[3567.910306860492, 5720.437051498391, 30716.707097339182, 3158.0654058154687, 4581.844240497445, 4978.794234378113, 4644.9787963125755, 4036.157667419599]","[2286774.6806940897, 2074402.2525777647, 2372580.834523802, 749194.1199083452, 2281931.3631944484, 2328266.760213043, 2303479.2050484275, 2290410.8464062624]","[13, 18, 13, 18, 15, 12, 16, 9]","[1109.5890410958905, 1280.0, 9818.181818181818, 1201.6689847009736, 1267.4816625916872, 1294.0589116325511, 1323.12404287902, 1354.2319749216301]",1891.0,1370.7033315705976
76,"[3498.4971781442446, 4145.270348478126, 51340.118187618486, 2643.8760489802653, 3741.482955072254, 4304.575709220751, 4276.4756070373505, 6310.801474541276]","[2284726.1131202937, 2157315.1421045414, 2379048.9268389847, 743992.2750436468, 2331955.0963991615, 2285624.764332964, 2334033.6234746147, 2196706.4022039426]","[9, 11, 16, 18, 9, 13, 13, 18]","[1110.0642398286939, 1268.7224669603524, 10285.714285714286, 1192.8209848136216, 1255.8139534883721, 1280.0, 1303.1674208144796, 1340.2275077559461]",1897.0,1366.3679493937796
77,"[667.3912143789818, 5914.433140937097, 21613.967744162866, 805.1722869458633, 7561.473952559194, 6237.626337503971, 3678.4713685473903, 5577.471386508507]","[2313548.1408971003, 2159788.3147396194, 2396555.1814940046, 719465.9137365383, 2301518.3581451215, 2242173.5851740143, 2317179.2483437345, 2202880.9649875304]","[6, 16, 11, 8, 18, 19, 10, 15]","[1123.5370611183355, 1278.1065088757396, 10666.666666666666, 1204.4609665427508, 1268.1017612524463, 1297.9469203805709, 1324.4762391415431, 1355.6485355648535]",1880.0,1378.723404255319
78,"[4392.404335652524, 2566.208480539034, 52190.81666729115, 1312.5475755503878, 3483.788854637451, 5408.7970179494505, 5641.557739666077, 4093.7481263459576]","[2257233.9700237247, 2122435.813372993, 2343350.9640655858, 750885.4263959589, 2296169.5444427496, 2308677.3419967727, 2297442.5647253725, 2265080.3121995754]","[16, 12, 18, 22, 12, 16, 14, 11]","[1124.0242844752818, 1294.7052947052948, 10046.511627906977, 1212.9153018249883, 1271.2113781265325, 1295.352323838081, 1326.5097236438075, 1363.4928984744872]",1869.0,1386.8378812199037
79,"[2457.229130762125, 3679.7974284871966, 36540.11760015792, 2196.1806423272865, 4877.60566408151, 3813.9114833060084, 4545.2710461314855, 4945.7781753899635]","[2319096.826680054, 2155585.715718613, 2441563.210785688, 754254.1373981829, 2279499.2818037746, 2298865.167334832, 2290709.591416718, 2204485.0004749433]","[9, 12, 11, 14, 15, 14, 15, 17]","[1114.359415305245, 1281.899109792285, 9818.181818181818, 1198.8899167437557, 1263.157894736842, 1288.910989557434, 1312.4050632911392, 1352.8183716075157]",1878.0,1380.1916932907347
80,"[3258.3001837291295, 5017.621304213608, 36070.24737675614, 451.4045591902988, 5322.421359285598, 5724.713925286006, 6460.88364537598, 5207.121699389068]","[2291059.097004871, 2168587.838145357, 2356416.853429135, 770222.1591623905, 2255523.345782855, 2324942.9607555345, 2284540.4709485974, 2177327.8223593268]","[12, 16, 15, 10, 18, 14, 18, 16]","[1112.9240017174752, 1279.3682132280355, 10007.722007722008, 1199.4447015270707, 1260.087506076811, 1286.3523573200991, 1317.0731707317073, 1357.068062827225]",1876.0,1381.6631130063965
81,"[4642.864527556577, 2631.9716927050717, 27759.694275636233, 945.1034914482875, 4934.699970420621, 3001.1509137493686, 4388.472126013291, 4320.543498438256]","[2289017.2613222916, 2147827.7801287533, 2413452.401232188, 794800.1747656302, 2296188.241949886, 2273245.6289642453, 2289817.396888, 2175476.418802769]","[16, 14, 10, 12, 16, 13, 14, 14]","[1111.492281303602, 1278.737049827331, 9781.132075471698, 1194.4700460829492, 1260.087506076811, 1290.8366533864541, 1316.4042661249366, 1352.8183716075157]",1881.0,1377.9904306220096
82,"[4023.5947098730117, 2763.9611453687035, 44057.860524667565, 1326.0472446936694, 5327.268314663887, 1844.7586626572936, 5359.337539222048, 3749.1094465711312]","[2275133.3523210203, 2268558.5435019257, 2299110.1295259655, 741639.83920789, 2246651.687980732, 2338975.597497216, 2276403.81723972, 2254339.4092205125]","[16, 8, 18, 8, 16, 6, 17, 12]","[1107.2191371208885, 1263.157894736842, 10164.70588235294, 1184.6435100548447, 1250.965250965251, 1278.1065088757396, 1304.4791142425768, 1341.6149068322982]",1901.0,1363.4928984744872
83,"[5880.657058755482, 3309.035536694268, 25846.691467650555, 2744.2804930546135, 6471.226182347443, 4351.812601762252, 3202.0994574284687, 7584.596949037743]","[2257556.860385875, 2219943.2820175653, 2447390.4723871886, 791876.5580461393, 2240912.0341165154, 2278669.892989399, 2298191.2681409433, 2230650.5412773658]","[21, 10, 9, 20, 19, 16, 11, 19]","[1117.2413793103449, 1299.899699097292, 9290.322580645161, 1207.265952491849, 1277.4765894529326, 1313.0699088145896, 1340.2275077559461, 1375.7961783439491]",1850.0,1401.081081081081
84,"[4430.012041551006, 2517.824884168795, 25000.738122767914, 2040.3892186556222, 3524.0146915657124, 5301.373712635298, 5282.735191300943, 4682.637562096911]","[2272616.1974624237, 2178642.10394467, 2459152.50767013, 758706.5586724478, 2314726.24866629, 2288270.3375243554, 2279853.454549369, 2277785.3940405785]","[16, 13, 10, 15, 12, 15, 18, 12]","[1107.2191371208885, 1278.1065088757396, 9744.36090225564, 1196.6759002770084, 1259.4752186588921, 1286.9910625620655, 1318.413021363174, 1353.5248041775458]",1888.0,1372.8813559322034
