Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
844,"[3344.8029923214253, 881.9243348126128, 553.7738855660649, 2756.3131208601053, 4529.26285188471, 3337.5915232594193, 2093.0882844190546, 2958.8034133435963]","[591066.087380813, 285296.2396219704, 212732.60888227474, 2331741.1556712207, 2246206.3529648264, 2326521.6559634176, 2335443.2848879383, 2289316.362816562]","[19, 12, 19, 7, 17, 11, 8, 9]","[1829.2166549047283, 2135.0906095551895, 1095.0570342205324, 1145.3822359699514, 1169.1474966170501, 1195.5719557195573, 1215.7598499061914, 1244.359097455593]",2049.0,1265.0073206442166
845,"[1309.7514055976117, 1705.3119000322663, 106.42323669512476, 5262.3745131194155, 4927.1563501826195, 4249.543979356633, 5073.974251208532, 2899.6007476846203]","[552524.7163210758, 253546.72950872453, 215817.90793362103, 1988099.945534847, 2010165.6588431096, 2033704.5542709616, 1960442.3443995272, 2012242.599968977]","[23, 14, 9, 15, 14, 15, 18, 10]","[2063.6942675159235, 2440.677966101695, 1242.5695110258869, 1307.1104387291982, 1338.8429752066115, 1369.255150554675, 1400.32414910859, 1443.207126948775]",1764.0,1469.3877551020407
846,"[2805.851528175274, 1465.8905308354092, 50.65298280998353, 2717.8418305516334, 4889.819521598367, 3132.344797168838, 5503.299633850191, 4554.530575405124]","[595466.2256617512, 325356.3963884248, 239031.42588031228, 2244183.484932835, 2289759.330163101, 2300114.183262925, 2268524.245073434, 2200799.112564727]","[15, 15, 16, 9, 12, 9, 18, 14]","[1839.6025550035486, 2158.2014987510406, 1102.5095703955762, 1155.5951850200624, 1177.6465243071332, 1204.4609665427508, 1231.353919239905, 1259.4752186588921]",2030.0,1276.847290640394
847,"[1722.4055829561999, 3885.459378726007, 1365.6694089646278, 3724.7074741496945, 3783.8807269028357, 4940.34264389408, 4568.906411750588, 4101.47351678991]","[568058.7242966173, 301061.2059458692, 228499.14604763166, 2272214.527110415, 2289384.2197399694, 2267347.789783862, 2276949.4669509516, 2205736.770425418]","[17, 23, 14, 13, 10, 13, 14, 15]","[1843.5277382645804, 2178.1512605042017, 1110.0642398286939, 1161.2903225806451, 1181.4038286235186, 1205.020920502092, 1230.7692307692307, 1266.8621700879764]",2012.0,1288.2703777335985
848,"[3497.5113713470364, 1300.426662543064, 291.3219096594772, 2225.865555443237, 3042.707889060901, 3866.2335435186546, 3967.1436691333042, 4435.595940367596]","[606522.883252233, 298461.71406826924, 239514.60909028407, 2331901.2237393926, 2268387.0394306863, 2287374.4258474833, 2266892.5724126915, 2226496.0705421353]","[18, 10, 18, 8, 11, 11, 13, 15]","[1848.7874465049929, 2174.496644295302, 1112.9240017174752, 1164.943820224719, 1185.7273559011894, 1212.9153018249883, 1237.8223495702007, 1271.2113781265325]",2004.0,1293.4131736526947
849,"[1606.463566934048, 1182.6411120069029, 818.0446976316464, 3962.0086720657787, 5091.766186118536, 3765.3962282392417, 3399.371535026606, 5653.469985970561]","[584683.4783595451, 307090.9154092907, 237675.42898833944, 2275529.1967789833, 2221151.8201296073, 2289344.6467442364, 2257338.5003825203, 2216427.037191428]","[16, 12, 18, 13, 17, 14, 13, 16]","[1844.8398576512454, 2169.0376569037658, 1109.1142490372272, 1159.731543624161, 1180.8656036446469, 1205.5813953488373, 1231.9391634980989, 1265.0073206442166]",2021.0,1282.5333993072736
850,"[1415.8087491230526, 777.8215069063966, 311.41161584135665, 4819.783613162791, 4555.748939704921, 1307.081254281732, 3773.6974639176733, 4300.044496507613]","[585906.6373158712, 316287.2269157845, 250753.39627279068, 2255897.159898268, 2314286.9269043203, 2345554.147062244, 2253893.7809342076, 2239540.830571112]","[10, 10, 18, 18, 11, 6, 17, 17]","[1851.4285714285713, 2163.6060100166947, 1110.5398457583547, 1167.5675675675675, 1193.9198526024873, 1216.3303613327078, 1241.3793103448277, 1273.7100737100736]",2006.0,1292.123629112662
851,"[336.6074836146392, 1200.1894930453268, 886.283099083508, 3182.1479388419307, 4421.581705341607, 6335.467964832213, 5826.521846020015, 4061.492135108853]","[640140.247852562, 334496.35264945176, 250821.88087553316, 2249454.04993037, 2290701.1441364572, 2219182.5512228785, 2265756.8343304573, 2226237.0295266747]","[17, 14, 19, 11, 15, 18, 22, 11]","[1842.2174840085288, 2174.496644295302, 1111.492281303602, 1168.6203787195673, 1191.7241379310344, 1214.0515222482436, 1243.1654676258993, 1280.6324110671937]",1990.0,1302.5125628140704
852,"[2209.45891218591, 912.5275301324027, 50.44401734246088, 3949.083971685288, 5052.231561259691, 6995.841291097806, 7232.148264727527, 3821.983348904462]","[657780.6690224553, 282483.2960080741, 237540.8776656483, 2288411.0665302174, 2259328.7336919834, 2248791.0265606563, 2279149.0820103753, 2258437.481896624]","[19, 14, 14, 14, 15, 20, 19, 9]","[1827.9266572637518, 2178.1512605042017, 1104.388581167448, 1156.1106155218554, 1179.7906235776059, 1210.0840336134454, 1239.5982783357244, 1275.5905511811025]",1994.0,1299.899699097292
853,"[2464.926152136515, 134.4504535217166, 416.43460291788597, 4073.691570726244, 3314.0988571763423, 5144.761136109698, 3805.441964539534, 4503.719659622271]","[574715.4451490513, 326983.5029648148, 240400.50971545483, 2274696.646851576, 2279639.933539562, 2275328.7113482542, 2285751.7493490074, 2201277.985948554]","[15, 11, 10, 15, 14, 19, 11, 12]","[1831.8021201413428, 2142.1487603305786, 1099.2366412213742, 1152.0, 1172.3202170963366, 1193.9198526024873, 1219.764705882353, 1257.0320077594567]",2023.0,1281.2654473554128
854,"[3899.470387237093, 1200.7799351370688, 822.9995092586556, 3204.114511366779, 3727.5010553579423, 3636.1704809382336, 4642.824572707643, 2715.073338043351]","[599635.9175141182, 313726.29548007436, 232850.76562041603, 2264619.4482188635, 2276179.9416449745, 2286251.6165124853, 2308177.537498077, 2277078.8358695228]","[21, 13, 15, 12, 14, 14, 12, 10]","[1833.097595473833, 2160.0, 1104.388581167448, 1155.0802139037432, 1177.1117166212534, 1206.703910614525, 1235.4623450905624, 1262.5426205552849]",2030.0,1276.847290640394
855,"[1674.796853863431, 382.936199709092, 50.236544340444404, 5358.9500512530985, 3048.213250339726, 3303.0837545328186, 3872.1592171185885, 6147.732819437466]","[603604.7512914543, 299775.45668994886, 237669.09127464247, 2261759.6422368423, 2308489.6513086837, 2297873.7667019907, 2298508.86259516, 2118835.470406184]","[15, 15, 14, 15, 12, 11, 13, 19]","[1830.5084745762713, 2143.9205955334987, 1099.2366412213742, 1151.4882274544648, 1171.2607320379575, 1196.1236732810337, 1225.531914893617, 1265.625]",2009.0,1290.1941264310603
856,"[617.3766270600293, 174.77238507448232, 432.07653349329024, 3360.0076731406334, 4711.37691815915, 4717.184358551964, 4533.94364849936, 6212.647979329996]","[614467.1426830172, 281265.8648262023, 247238.31781554507, 2295951.0609141286, 2279453.709042146, 2263822.613535625, 2295515.8918902585, 2065128.1716728066]","[12, 15, 12, 14, 18, 16, 14, 20]","[1826.6384778012684, 2152.8239202657805, 1099.703012303776, 1153.0249110320285, 1177.6465243071332, 1202.226345083488, 1230.1850972947318, 1272.459499263623]",1998.0,1297.2972972972973
857,"[1809.3186709618583, 1137.872847908715, 143.7219801768428, 4593.462958601899, 2844.3315736000045, 4138.725120619242, 4624.59765054067, 4978.716106108783]","[603535.9983814061, 304388.39929895906, 244569.61656654044, 2245807.6463285545, 2325290.435338319, 2284111.515448923, 2272545.4419323625, 2192215.8339432217]","[17, 20, 20, 18, 11, 11, 16, 16]","[1859.397417503587, 2185.4974704890387, 1120.1382886776146, 1176.043557168784, 1197.2286374133948, 1224.9527410207938, 1256.4226854095978, 1286.9910625620655]",1986.0,1305.1359516616315
858,"[2412.6450850302263, 532.8773389537185, 218.69629132168959, 3617.286549215267, 3956.985749677417, 2267.3442165528068, 6378.247409016566, 4510.511612713289]","[566992.7743154408, 281659.1592909663, 256962.88400981372, 2276461.918895495, 2300759.2609828943, 2301769.6144854035, 2258269.8482104153, 2216965.504889357]","[17, 11, 18, 15, 16, 9, 16, 14]","[1847.4697077690662, 2156.405990016639, 1104.8593350383633, 1160.2506714413607, 1185.7273559011894, 1211.214953271028, 1239.0057361376673, 1269.3437806072477]",2014.0,1286.9910625620655
859,"[838.5711680259634, 222.39588998551716, 435.15910289543524, 4727.268471234424, 3453.546757058939, 5704.679913194237, 5108.225807307298, 5377.525760130783]","[613843.2037488074, 278873.28883552627, 239694.84455918896, 2275806.1641883072, 2304725.457257152, 2271664.0130632054, 2272616.295896177, 2218374.3352911132]","[19, 13, 14, 15, 12, 15, 13, 16]","[1826.6384778012684, 2161.8015012510427, 1102.5095703955762, 1157.6596694953105, 1182.4817518248176, 1207.8285181733459, 1236.6412213740457, 1268.7224669603524]",2015.0,1286.3523573200991
860,"[214.91915109580788, 132.7675907416218, 428.35914443997956, 2365.9101225423224, 2127.845725092943, 2351.998660623778, 4515.747137507185, 3180.2222607075037]","[281973.9262376999, 150231.7697535234, 108512.75062727714, 1055159.3734598185, 1074639.9800965965, 1067313.4560574645, 985800.8861292074, 1008930.4880924046]","[11, 12, 12, 12, 16, 16, 19, 14]","[3957.2519083969464, 4563.380281690141, 2358.5077343039125, 2470.924690181125, 2514.0640155189135, 2566.3366336633662, 2636.826042726348, 2716.9811320754716]",942.0,2751.5923566878982
861,"[1050.9020194829811, 121.67203174432619, 43.89869628847055, 3125.5368981764746, 3884.9420439152855, 4027.7617020752955, 3330.298899193464, 5405.241702431626]","[578312.1071968387, 297488.1176148775, 208694.40215538902, 2316751.122993002, 2289248.4745400515, 2298205.4405848905, 2270255.017295788, 2145728.9061775166]","[10, 10, 13, 10, 12, 12, 13, 18]","[1826.6384778012684, 2129.827444535744, 1093.6708860759493, 1146.9026548672566, 1165.4676258992806, 1183.5616438356165, 1205.020920502092, 1239.0057361376673]",2051.0,1263.7737688932227
862,"[2138.4256935909884, 1092.9043829889654, 730.9865865825822, 4511.919462236999, 4515.69960241546, 4001.4650650009216, 4680.914169186666, 2539.5657628930685]","[650948.6531342017, 317895.5785670327, 275824.52332037495, 2258960.73345369, 2257444.027307841, 2289233.2566625797, 2241132.518414938, 2284444.9434720357]","[14, 16, 14, 19, 14, 16, 21, 10]","[1840.909090909091, 2176.32241813602, 1111.492281303602, 1167.5675675675675, 1194.4700460829492, 1222.065063649222, 1249.7589199614272, 1280.0]",1998.0,1297.2972972972973
863,"[3848.645305841117, 562.1231269684408, 49.19564857789463, 5891.823058268373, 4262.658788306204, 1271.2289086663309, 2873.5458924994205, 3840.780237047516]","[533288.4456125138, 284877.7240807818, 234220.48287935634, 2247809.448259593, 2267119.254222771, 2331438.7479510102, 2233526.7345043756, 2247215.4462588327]","[14, 18, 12, 17, 11, 6, 13, 9]","[1816.3980378416259, 2131.5789473684213, 1091.8281381634372, 1146.9026548672566, 1169.6750902527076, 1192.8209848136216, 1213.4831460674156, 1238.4137601528905]",2065.0,1255.2058111380145
864,"[366.0858930749594, 783.0214261735337, 226.14693682378348, 5789.264571731125, 4745.926048615507, 5253.910863184175, 4337.922242122498, 3077.310384311755]","[610922.9097701502, 330878.4539887545, 254546.95152638797, 2168848.600978433, 2229876.9627184905, 2301734.4854886965, 2290427.9179771584, 2220720.660990234]","[15, 14, 13, 21, 17, 17, 14, 12]","[1839.6025550035486, 2161.8015012510427, 1105.8020477815699, 1161.2903225806451, 1190.0826446280992, 1217.4729920150305, 1241.3793103448277, 1276.218611521418]",1997.0,1297.9469203805709
865,"[1692.6860237551412, 967.4470581159785, 53.732041753511155, 4221.886904250709, 6042.130117341358, 3481.7764975632754, 4966.93954460338, 4202.393091461777]","[584519.8248975632, 296213.4815146527, 253776.4332018332, 2293336.6991576706, 2228700.4366608863, 2288636.6792587424, 2238728.3288214174, 2249958.243324968]","[13, 12, 14, 16, 15, 12, 18, 14]","[1831.8021201413428, 2154.6134663341645, 1101.104502973662, 1157.142857142857, 1183.5616438356165, 1212.3479887745557, 1240.785064624222, 1270.5882352941176]",2011.0,1288.910989557434
866,"[1273.3674751629778, 132.36367942508926, 155.54079829036112, 4331.240995801544, 5210.28983643098, 3891.115693461295, 2952.434888860821, 5746.840050715971]","[616710.91832601, 318639.0241564445, 244341.91845250875, 2283920.632374804, 2265821.334778209, 2296572.0781923253, 2315698.0077765244, 2112035.785786072]","[8, 19, 8, 14, 20, 10, 11, 20]","[1835.6940509915014, 2149.2537313432836, 1101.104502973662, 1153.0249110320285, 1172.8506787330316, 1196.1236732810337, 1223.2184992921188, 1258.863525983487]",2025.0,1280.0
867,"[2028.6158270587064, 124.18503739713867, 1647.8000925250656, 4398.510223843052, 5056.571690043129, 5939.998208680489, 3760.172386925639, 4339.153058791578]","[614556.9343876026, 293539.5195678113, 238291.5565046885, 2282725.3789117127, 2282083.1252430636, 2288478.09445022, 2325488.6284846724, 2188585.535425601]","[13, 12, 23, 15, 16, 19, 12, 15]","[1850.1070663811563, 2189.189189189189, 1116.2790697674418, 1169.1474966170501, 1192.8209848136216, 1220.913801224682, 1250.3617945007236, 1281.899109792285]",1994.0,1299.899699097292
868,"[2745.273581209934, 1263.3228086291624, 517.3413402456912, 2798.592004504544, 5469.190021855306, 2329.696359022704, 3692.6056152609685, 4998.934772156129]","[591187.1387911659, 272901.7398669558, 233135.69036663874, 2272382.7017962914, 2286569.5071237963, 2306415.9404512537, 2275598.6337625696, 2195612.074113543]","[16, 17, 14, 10, 18, 9, 13, 19]","[1836.9950389794471, 2152.8239202657805, 1102.9787234042553, 1156.1106155218554, 1180.327868852459, 1207.8285181733459, 1236.6412213740457, 1268.1017612524463]",2017.0,1285.0768468021815
869,"[2526.141145642196, 126.47419759681577, 1093.309307556054, 5279.331603065776, 4869.882452091821, 4563.650602458198, 6053.510028592069, 3652.0414096217055]","[623567.3061993134, 307927.6599907438, 231607.7689479157, 2280627.986413733, 2234593.0452550887, 2278795.0529179717, 2284550.372764671, 2237352.4340996356]","[17, 13, 11, 17, 18, 17, 19, 10]","[1811.3207547169811, 2135.0906095551895, 1089.991589571068, 1141.3474240422722, 1166.5166516651666, 1193.3701657458564, 1218.6177715091678, 1253.9912917271408]",2031.0,1276.218611521418
870,"[925.6135626365973, 693.3715548863147, 954.820960168991, 4166.080063383855, 3440.4979147368817, 4678.675759853211, 5318.634075421717, 3356.2736918839582]","[562234.6548078203, 306609.5302947988, 226732.92425797196, 2296825.9346435363, 2318214.4059862536, 2269487.942199502, 2240713.0090085813, 2241810.061762138]","[11, 16, 18, 13, 7, 17, 16, 13]","[1858.0645161290322, 2169.0376569037658, 1116.2790697674418, 1170.2031602708803, 1188.445667125172, 1212.3479887745557, 1239.0057361376673, 1273.7100737100736]",1998.0,1297.2972972972973
871,"[1202.3669766645382, 127.73606188813393, 361.2917341429562, 6896.202701081215, 3673.99726197965, 4076.1920688255505, 3958.3780102393466, 2568.957026787182]","[556152.599316318, 307488.06545295514, 258946.88192130812, 2249761.024395805, 2317673.678176757, 2273824.9031115896, 2276696.1398095572, 2298360.5146146794]","[11, 21, 16, 21, 13, 16, 17, 11]","[1842.2174840085288, 2158.2014987510406, 1106.2740076824584, 1161.8108471537428, 1185.1851851851852, 1213.4831460674156, 1243.1654676258993, 1275.5905511811025]",2000.0,1296.0
872,"[213.8451536044558, 197.0259933181956, 613.5418031754358, 5266.209740132854, 6065.213299619562, 3844.8511049790645, 5091.892189016712, 6087.520736729649]","[605713.0444059286, 307079.62879478856, 259152.42401401442, 2273568.2278092303, 2220202.2940944494, 2311625.269605519, 2300100.6046137814, 2199819.477773589]","[9, 12, 15, 16, 20, 14, 14, 17]","[1830.5084745762713, 2145.6953642384105, 1099.2366412213742, 1150.9769094138544, 1176.043557168784, 1203.901532745007, 1231.9391634980989, 1268.7224669603524]",2009.0,1290.1941264310603
873,"[2073.9824653809173, 318.0908072812437, 50.81265806832946, 3540.845226389152, 5383.4264192839355, 4575.1661565808035, 2580.9335299526015, 6173.504893816993]","[612624.6988825095, 313774.14447054116, 240750.37392774498, 2310581.187528949, 2248466.2313126065, 2289615.963310319, 2331862.911212266, 2173389.378623388]","[14, 9, 15, 13, 23, 17, 7, 20]","[1826.6384778012684, 2143.9205955334987, 1097.8398983481575, 1151.4882274544648, 1178.1818181818182, 1205.5813953488373, 1231.353919239905, 1271.8351324828263]",1995.0,1299.248120300752
874,"[1754.907149776315, 926.2447587340747, 52.46384414308015, 4320.775598189517, 3801.8608710046424, 3176.7629761823678, 5536.376815491496, 7146.61388619388]","[572351.642210236, 288426.44356166455, 247891.66357605372, 2289185.5128724906, 2319235.31596164, 2322681.1412517116, 2228560.287735647, 2120594.9234151]","[21, 15, 15, 11, 11, 12, 21, 20]","[1833.097595473833, 2151.0373443983403, 1100.6369426751592, 1153.5380507343125, 1172.3202170963366, 1196.1236732810337, 1227.8540975840833, 1271.2113781265325]",1998.0,1297.2972972972973
875,"[1822.1880010330028, 375.6939463204066, 514.1090373088789, 4028.8057421855597, 4238.835330684388, 2787.5559412896228, 6110.027336796224, 4048.4768049891613]","[610913.7841888262, 301867.30119030917, 251234.895040033, 2234556.621883509, 2211476.678535922, 2313076.7119336505, 2263439.670053497, 2225450.582306619]","[14, 6, 16, 17, 19, 10, 19, 16]","[1852.7519656897784, 2169.0376569037658, 1112.9240017174752, 1171.2607320379575, 1197.2286374133948, 1215.7598499061914, 1242.5695110258869, 1280.6324110671937]",1993.0,1300.551931761164
876,"[4031.2911755851746, 562.4941382438678, 601.3666991557145, 5635.305422628366, 6344.524115741765, 5456.465450200741, 4252.845756059518, 3650.885721126419]","[641193.0764611629, 307878.7395194514, 271071.7777229897, 2219390.3600567495, 2267481.3336519473, 2273821.5023408113, 2281336.5438207914, 2261009.040620914]","[23, 14, 14, 22, 19, 19, 15, 10]","[1848.7874465049929, 2179.983179142136, 1114.8387096774193, 1170.2031602708803, 1195.5719557195573, 1224.3741143127068, 1251.569290197972, 1290.1941264310603]",1970.0,1315.736040609137
877,"[4016.8007259703736, 127.64106255610689, 535.3575984624205, 4788.723501933744, 4190.07579407239, 4227.8044622695925, 4651.06940916737, 2927.473129381955]","[588277.3212125862, 304422.29473583424, 255636.2085552056, 2233332.1792128324, 2207461.4402594245, 2271537.428479864, 2255425.6395955896, 2284519.5656029484]","[16, 18, 13, 17, 18, 17, 15, 11]","[1846.1538461538462, 2183.6562763268744, 1113.4020618556701, 1170.2031602708803, 1197.2286374133948, 1222.6415094339623, 1244.359097455593, 1274.3362831858408]",2003.0,1294.0589116325511
878,"[2110.0382205251476, 136.93566134530084, 421.8103570461572, 5562.806282402268, 5829.428859987108, 4071.5205116853867, 6149.081674166196, 4492.87439419995]","[611132.0596931314, 328508.65156737674, 246764.3480053853, 2255028.003029321, 2288039.365814755, 2280872.7443251484, 2252850.0238680905, 2247458.89275528]","[15, 18, 12, 16, 17, 16, 22, 14]","[1836.9950389794471, 2178.1512605042017, 1110.5398457583547, 1168.0937359170798, 1196.6759002770084, 1221.4891611687087, 1246.1538461538462, 1285.7142857142858]",1977.0,1311.0773899848255
879,"[1011.0314588575652, 609.1755040617351, 46.948209760470796, 1843.9810588654123, 3714.1569129752165, 4359.403538660696, 5207.326424321151, 4391.762311685791]","[619484.2107863658, 282479.2646274397, 224600.23549409228, 2311802.828943675, 2278767.1333633596, 2226507.5378175694, 2245964.231537171, 2247471.712191861]","[14, 14, 11, 7, 12, 19, 17, 14]","[1806.2717770034844, 2129.827444535744, 1086.3369656328584, 1137.340939008337, 1158.694680375503, 1181.9425444596443, 1209.5193653756417, 1249.7589199614272]",2037.0,1272.459499263623
880,"[1850.7002382035485, 784.574120754549, 849.978890545391, 4456.520104064201, 3741.739751685079, 5355.285552979752, 5394.382516403984, 4924.821277740289]","[620928.4874602736, 287403.7498876734, 241065.49723182828, 2251169.569426651, 2264841.9177967994, 2277433.180291169, 2232053.628948163, 2222510.2166818934]","[11, 15, 13, 17, 16, 16, 17, 14]","[1847.4697077690662, 2160.0, 1109.1142490372272, 1164.4204851752022, 1185.7273559011894, 1210.6492293320878, 1241.9741255390513, 1276.218611521418]",2001.0,1295.352323838081
881,"[990.0537054184107, 938.7815783493784, 53.42147664907629, 5465.821270953663, 4558.3971166727615, 2742.9153046146957, 5050.735403971829, 3901.3674348635614]","[627239.4873917939, 291344.91358136333, 248912.98445058786, 2283773.2068138425, 2252767.1469174675, 2283291.2167230803, 2253768.3000069135, 2226173.235142474]","[13, 13, 11, 14, 16, 13, 21, 12]","[1831.8021201413428, 2147.4730737365367, 1098.7706655362442, 1152.5122276567363, 1171.7902350813742, 1198.3356449375867, 1231.353919239905, 1268.1017612524463]",2008.0,1290.8366533864541
882,"[251.87964954063082, 357.92343554333206, 884.9411427219571, 3129.1130644159853, 5589.407780122706, 4151.806128917091, 4950.975272777498, 2050.7563837809003]","[582581.4035159897, 296229.68670039636, 226799.5269213749, 2293111.819134872, 2297233.2536554444, 2275490.910097617, 2282063.559962385, 2288216.5075635817]","[11, 18, 13, 11, 13, 13, 15, 7]","[1824.0675580577058, 2145.6953642384105, 1095.519864750634, 1146.9026548672566, 1168.6203787195673, 1193.3701657458564, 1218.6177715091678, 1249.7589199614272]",2043.0,1268.7224669603524
883,"[3712.2652972168266, 1227.5482377341764, 638.244283490963, 3772.4488374532048, 4723.462540137108, 5432.160221630534, 5006.380910798908, 3570.484777063944]","[592333.0041104027, 303036.32904077263, 249641.4980454782, 2254917.2669653324, 2294490.45848423, 2274125.2794066095, 2319194.844032974, 2213150.6286648796]","[20, 12, 19, 12, 15, 15, 12, 13]","[1863.4076204169662, 2191.039729501268, 1121.107266435986, 1176.043557168784, 1196.6759002770084, 1222.6415094339623, 1252.1739130434783, 1288.2703777335985]",1976.0,1311.740890688259
884,"[217.74776603420406, 312.59756772464164, 709.9565809760757, 3052.9803980560955, 3073.2878558836824, 4376.130482909156, 3111.0593650504275, 4962.356902314323]","[620039.0292058527, 284428.80168633454, 237468.82069780098, 2278325.6844987897, 2321250.255032965, 2229242.223215116, 2325838.7606113055, 2235124.910447126]","[8, 9, 16, 11, 9, 16, 9, 14]","[1820.2247191011236, 2109.0317331163546, 1085.8818600754084, 1134.3544857768052, 1155.0802139037432, 1183.0214513920585, 1210.0840336134454, 1241.3793103448277]",2054.0,1261.9279454722493
885,"[1664.2404996489813, 276.23134901185335, 651.1089076604885, 3091.8038339427326, 4581.107569408954, 4592.909707693706, 6292.996765762255, 5217.903274929208]","[586561.5724544951, 317261.4159703392, 248398.7018585141, 2301053.481778303, 2184454.417574565, 2242142.066779444, 2167533.646242763, 2258256.0254184245]","[15, 15, 12, 9, 17, 17, 23, 15]","[1838.2978723404256, 2167.2240802675587, 1108.1658828559214, 1161.2903225806451, 1187.3568483737974, 1220.3389830508474, 1251.569290197972, 1281.899109792285]",2000.0,1296.0
886,"[1378.5959728735577, 2664.6290618126536, 808.6370491430808, 4826.783375915927, 4033.9859697359525, 6431.034911101231, 2931.386902442001, 5045.458287560831]","[611609.0973797628, 326964.7411404714, 262549.7920778862, 2217506.495976911, 2291683.9406468086, 2235347.3958145706, 2247240.141396374, 2173442.673088355]","[10, 20, 14, 19, 14, 17, 12, 16]","[1818.9473684210527, 2128.07881773399, 1088.6182276354473, 1140.8450704225352, 1166.5166516651666, 1195.5719557195573, 1227.2727272727273, 1261.9279454722493]",2025.0,1280.0
887,"[2415.8048266065284, 1285.2155673628065, 592.3545644164747, 3629.7913707763705, 4664.120407043638, 3629.073981595585, 3494.8246047039866, 4001.7252301768335]","[608537.0529397113, 251668.181336679, 245206.31025634502, 2257501.2460971246, 2256044.593214498, 2250645.2525139577, 2313597.984216805, 2291185.767290681]","[18, 9, 11, 14, 16, 15, 12, 9]","[1830.5084745762713, 2138.6138613861385, 1096.4467005076142, 1149.4456762749446, 1171.2607320379575, 1194.4700460829492, 1219.1909689557856, 1255.8139534883721]",2024.0,1280.6324110671937
888,"[1950.6333259553771, 384.8211683030615, 781.1995441586663, 6862.132090572753, 5132.433411163028, 5419.226629496948, 4743.485635303025, 5176.650377181444]","[626718.3614184215, 317510.55969503184, 257011.30728399777, 2260307.4149831766, 2261435.5610497333, 2249198.5954552325, 2283307.5800295845, 2229883.932323481]","[19, 13, 20, 19, 15, 17, 13, 18]","[1840.909090909091, 2181.818181818182, 1110.0642398286939, 1166.5166516651666, 1192.2723091076357, 1219.764705882353, 1250.3617945007236, 1285.0768468021815]",1984.0,1306.4516129032259
889,"[1070.6626952334095, 1220.7799800794157, 464.2027691410999, 3146.878859655665, 2799.671125671783, 4377.627608163364, 5395.364159508455, 6435.149937164162]","[620305.966642894, 274737.6915675602, 185816.92498706587, 2289022.8587592957, 2311662.516101139, 2249972.1063658944, 2194460.0241494025, 2128758.7990528718]","[14, 14, 4, 8, 13, 12, 18, 19]","[1821.5038650737877, 2136.850783182193, 1094.1325453777965, 1146.3954002653693, 1164.4204851752022, 1183.5616438356165, 1211.214953271028, 1249.7589199614272]",2039.0,1271.2113781265325
890,"[1127.71446856479, 123.42326822422726, 50.21449574116196, 3477.90871361181, 5537.671405385034, 6443.31111239317, 3635.2312633344554, 7961.715115542065]","[590905.65691428, 292611.62631233135, 232936.04405192134, 2312712.7506963243, 2251678.4828692265, 2273268.2445735144, 2318087.1023438964, 2105357.6966990633]","[12, 18, 16, 11, 19, 19, 11, 19]","[1848.7874465049929, 2187.3417721518986, 1116.2790697674418, 1168.0937359170798, 1188.445667125172, 1212.9153018249883, 1240.785064624222, 1278.737049827331]",1991.0,1301.8583626318432
891,"[1387.312998189175, 2765.051109900561, 662.7564910152406, 6921.14424090754, 6613.136712360758, 3364.128822155723, 5495.0939840099345, 4172.509921010587]","[630737.0070740419, 307813.15336912416, 271991.6571329449, 2266436.1010818654, 2248428.2019794118, 2291079.4037162173, 2285894.708496603, 2243320.0652167695]","[17, 24, 20, 21, 24, 14, 22, 12]","[1855.4044380816035, 2219.178082191781, 1125.9774109470027, 1187.3568483737974, 1217.4729920150305, 1241.9741255390513, 1269.3437806072477, 1307.7699293642786]",1946.0,1331.9630010277492
892,"[663.9989418912876, 1484.0331352348237, 365.23581893747576, 3343.2043086510234, 3705.630748023978, 4470.965858321303, 3802.8471465951316, 5416.511760871748]","[586189.3257265913, 296441.9093325295, 247057.11212338324, 2265717.675505505, 2286902.609831667, 2266113.2685755286, 2276129.632410164, 2100721.3601055956]","[14, 15, 11, 14, 15, 14, 11, 20]","[1813.8558432470259, 2129.827444535744, 1088.16120906801, 1143.3612704014115, 1171.2607320379575, 1202.784222737819, 1231.353919239905, 1257.64192139738]",2035.0,1273.7100737100736
893,"[773.116135178262, 914.1208692057451, 431.98848100060894, 5979.86451855757, 3908.7562881407257, 3794.0397092926673, 5722.376203903372, 2431.8722168492677]","[586054.5723332369, 304745.4387759798, 273739.70194083045, 2260572.2778016687, 2306549.6686024508, 2284681.6444770913, 2255987.118829315, 2253334.9876385275]","[11, 11, 20, 21, 11, 14, 22, 7]","[1835.6940509915014, 2158.2014987510406, 1103.448275862069, 1159.731543624161, 1186.2700228832953, 1206.703910614525, 1231.9391634980989, 1269.3437806072477]",2010.0,1289.55223880597
894,"[784.0622139336158, 1074.1970629268415, 124.93002320485311, 3875.2140766756866, 5035.984203850711, 3610.60984135873, 6566.559476935174, 3887.1991299116803]","[639426.9831633915, 270696.3055198101, 254263.30265058047, 2260238.693758168, 2270331.0940092686, 2285463.0400127224, 2288539.3539703945, 2280630.018535248]","[13, 13, 16, 19, 16, 13, 17, 9]","[1806.2717770034844, 2124.590163934426, 1084.9727919631646, 1138.8400702987697, 1167.5675675675675, 1197.7818853974122, 1224.9527410207938, 1256.4226854095978]",2032.0,1275.5905511811025
