Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
159,"[270.2203807068014, 125.25002999142396, 3125.42898210905, 2180.183878969652, 4906.551727432346, 3250.2824483659124, 2189.066592411313]","[141893.86517747847, 43104.00351983203, 2236435.4505783776, 2263280.1822114135, 2191881.6965683685, 2209912.839915162, 2247923.8958123713]","[18, 9, 12, 11, 17, 14, 10]","[9564.575645756458, 14400.0, 912.0337790288529, 924.0641711229947, 939.1304347826087, 954.6961325966851, 973.7039819684447]",2627.0,986.6768176627331
160,"[485.3090045517838, 102.82528602734736, 3094.0823381889836, 2140.019695031939, 3139.137484222788, 2483.173041522217, 3350.0293852021705]","[146126.80591364088, 38643.167018180786, 2229993.7076324886, 2248342.9235627404, 2233342.509084872, 2157211.129350974, 2138568.040154975]","[13, 15, 11, 12, 13, 15, 13]","[9564.575645756458, 14400.0, 911.712979247274, 925.3837915030347, 938.4503982621289, 953.2916513424053, 972.972972972973]",2635.0,983.6812144212523
161,"[1184.545511398466, 82.60800896637764, 5071.408410599249, 3896.2240939383096, 3532.10966306909, 3417.542176137992, 2866.475438467034]","[133661.83173788956, 31060.61137135799, 2208204.4249199005, 2223831.042225031, 2243915.7274369164, 2267215.394928585, 2233912.416682107]","[14, 13, 18, 16, 16, 12, 11]","[9564.575645756458, 14320.441988950277, 912.3548046462513, 926.3759828448892, 941.5183436251363, 957.1639586410635, 976.271186440678]",2621.0,988.9355207935903
162,"[268.50914601258864, 90.34762613449428, 2724.0086192644935, 2606.2597391308336, 3519.895970596752, 2645.3576176625647, 2334.4068845754946]","[142606.63370658137, 33518.969295897376, 2263219.4820401133, 2247228.952699714, 2212579.6457219976, 2242550.3331596446, 2189746.4408399286]","[13, 10, 10, 10, 17, 10, 14]","[9564.575645756458, 14400.0, 908.835904628331, 921.7638691322902, 936.7546078785689, 952.5909592061741, 971.5142428785607]",2633.0,984.428408659324
163,"[2318.9664039633635, 101.22862569510532, 3411.325765617855, 4349.985136820298, 3510.580357236426, 4644.575780877886, 4029.083444356202]","[128586.57679172003, 37657.04875857918, 2222149.9159445493, 2176434.756033508, 2218856.5089325868, 2170733.521257993, 2098350.4229404842]","[16, 11, 13, 23, 15, 20, 16]","[9564.575645756458, 14400.0, 904.0809208231601, 920.7815275310835, 937.0932754880694, 953.6423841059602, 975.1693002257337]",2621.0,988.9355207935903
164,"[1040.2787031538655, 96.47277304231842, 3421.5633643124397, 2540.9594695067144, 3323.827687320934, 3707.917459531188, 2699.26063776929]","[160209.72442708618, 35336.239476400675, 2188838.0305812624, 2263019.0476538087, 2237010.087975703, 2166288.798333454, 2195377.9290127787]","[15, 17, 17, 9, 17, 16, 7]","[9564.575645756458, 14400.0, 904.7120418848167, 916.8730102582242, 932.0388349514564, 950.8437270726339, 972.6078799249531]",2636.0,983.3080424886191
165,"[276.8734134541719, 97.04428258295788, 3150.775645915922, 3768.3283672344614, 3727.5173352808397, 3985.5572233455773, 2763.05252101905]","[143175.43348605104, 36105.10949425415, 2242487.726372019, 2232349.098729573, 2226171.0552214375, 2222657.681412308, 2198805.6914314106]","[15, 21, 13, 13, 15, 13, 15]","[9564.575645756458, 14561.797752808989, 918.4975194897236, 930.7001795332136, 945.640277271069, 963.9271104499815, 984.428408659324]",2600.0,996.9230769230769
166,"[1727.429253389361, 85.09458485768693, 4201.508508736302, 3013.604513097215, 4287.0458446076755, 2648.0184659485985, 2785.4552486747325]","[144415.71364801354, 29927.279587162542, 2193933.527287497, 2240395.028067541, 2201001.0418485366, 2242445.826810456, 2190015.084894438]","[15, 13, 20, 12, 18, 11, 11]","[9564.575645756458, 14561.797752808989, 914.2857142857143, 926.3759828448892, 943.918426802622, 962.4953583364278, 979.5918367346939]",2618.0,990.0687547746371
167,"[4331.178031611386, 81.7085775528698, 3589.4980342633157, 4320.336287865049, 3713.61729501007, 3576.826372721599, 3909.851162927723]","[144041.51342309272, 30559.008004773306, 2243929.785729711, 2190132.6923432285, 2248509.7220415105, 2228340.3362483415, 2066677.1903422866]","[12, 12, 12, 20, 14, 14, 14]","[9564.575645756458, 14320.441988950277, 905.6603773584906, 921.4361891219339, 937.4321880650995, 950.8437270726339, 972.972972972973]",2623.0,988.1814715974075
168,"[3358.8754479979916, 106.43527487299959, 3440.121776146229, 2887.7559536901817, 3898.1558612666668, 3087.466989470018, 1513.2736181640034]","[139769.4523945588, 39700.35752762885, 2237583.2393241837, 2235029.2730091894, 2213861.234565808, 2208156.388283195, 2202456.8711664625]","[16, 10, 14, 16, 15, 15, 8]","[9564.575645756458, 14320.441988950277, 921.1087420042644, 934.0540540540541, 951.1926605504588, 968.2480388494583, 985.1767388825542]",2606.0,994.6277820414429
169,"[5089.468562870998, 70.93536264807109, 2643.2992674861857, 2984.77233506356, 3485.337821060697, 2582.7383087291983, 2112.4453498317084]","[132674.72574857363, 27239.1792568593, 2239970.313340203, 2235169.134741445, 2199304.9100241233, 2263374.4636468445, 2209641.2843159484]","[13, 23, 13, 15, 17, 13, 9]","[9564.575645756458, 14400.0, 916.5487977369165, 929.3653639297239, 943.5748088824172, 958.5798816568048, 979.2217604835663]",2609.0,993.4840935224224
170,"[3363.6855245518336, 5680.386302643383, 2556.7254155330015, 5745.198065576979, 3622.800140631424, 2483.056959617631, 2233.0829581124426]","[150976.7472934178, 33293.2047579751, 2231975.261522975, 2111741.378842842, 2241336.332656509, 2234218.5950957043, 2190788.99108899]","[9, 15, 14, 23, 14, 12, 10]","[9564.575645756458, 14561.797752808989, 910.1123595505618, 926.3759828448892, 943.231441048035, 956.8106312292359, 973.7039819684447]",2632.0,984.8024316109422
171,"[283.39762814963717, 94.73121118474815, 4821.894216836179, 3671.649181638009, 2952.3701663914085, 3750.759776619522, 3338.8672589617604]","[150139.7561509934, 35083.741444111554, 2217410.3350357064, 2232317.972844229, 2260198.4619785654, 2247268.75688112, 2156900.73712603]","[16, 16, 16, 17, 12, 14, 13]","[9564.575645756458, 14400.0, 916.8730102582242, 930.032292787944, 944.950783813343, 959.6445760829323, 979.2217604835663]",2610.0,993.1034482758621
172,"[1717.39140117016, 4209.778945566794, 3984.4050146960285, 2842.993383133666, 4979.576996659014, 3847.9672484553903, 2993.3868484375685]","[133366.01507781236, 30881.257262574065, 2197133.2770289164, 2234859.1297305874, 2201770.440747223, 2214817.5772188343, 2169613.735517675]","[12, 12, 18, 17, 18, 15, 11]","[9564.575645756458, 14480.446927374302, 904.0809208231601, 919.8012775017743, 935.0649350649351, 952.9411764705883, 975.1693002257337]",2623.0,988.1814715974075
173,"[248.68684219186432, 78.57836017896997, 2999.1571279070126, 2852.3398560297187, 3933.746951132375, 5213.625444483097, 2691.8930726934223]","[128432.10891846211, 29309.7283467558, 2224858.5088555203, 2221471.773634538, 2208794.450243333, 2181368.403906943, 2140799.7040454857]","[16, 14, 14, 12, 18, 21, 14]","[9564.575645756458, 14480.446927374302, 908.1990189208129, 923.7348538845331, 935.4023818116203, 954.6961325966851, 979.5918367346939]",2614.0,991.583779648049
174,"[618.2620020312834, 97.93037630248575, 4279.671883125885, 3594.785943531364, 2222.4256262618865, 4570.118477717698, 3221.010883213915]","[135383.14494339473, 36410.88168986577, 2196308.566660908, 2240023.8956605555, 2265927.6868072557, 2212473.0817624233, 2154466.1294064084]","[19, 13, 17, 12, 12, 17, 14]","[9564.575645756458, 14480.446927374302, 916.5487977369165, 934.3907714491709, 950.1466275659824, 964.2857142857143, 984.8024316109422]",2599.0,997.3066564063101
175,"[255.11349781967243, 87.16016041856238, 4146.325958144643, 3626.0704982609145, 3484.302205977859, 4666.249979045203, 3332.9921923838265]","[136296.75748609216, 31445.768090800462, 2232758.1061755223, 2210582.9555993862, 2225639.558556475, 2236623.3133171746, 2184634.5917922826]","[12, 18, 13, 18, 17, 18, 14]","[9564.575645756458, 14480.446927374302, 915.2542372881356, 929.3653639297239, 944.6064139941691, 962.852897473997, 987.4285714285714]",2584.0,1003.0959752321982
176,"[2323.842858237682, 90.16515875153657, 3193.2829192501304, 3736.9202819386696, 3095.2425870747456, 3524.927510777235, 4758.135385523573]","[142821.85824326126, 33361.10873806853, 2229372.074994318, 2230794.229511235, 2202846.144260341, 2254827.340803696, 2111222.2868101583]","[18, 11, 13, 12, 14, 14, 18]","[9564.575645756458, 14480.446927374302, 906.2937062937064, 918.8231123714995, 934.3907714491709, 951.1926605504588, 974.8025573523881]",2616.0,990.8256880733945
177,"[270.75334589926695, 87.88420384535137, 2517.146547044999, 2005.8573632984794, 2520.786607482627, 4446.887200403513, 3531.8284765294375]","[142941.30105823395, 33377.211110718374, 2263773.8286920814, 2268789.559964858, 2231135.1849096306, 2160722.545321825, 2149357.8642303306]","[11, 19, 9, 8, 14, 24, 13]","[9564.575645756458, 14400.0, 912.0337790288529, 926.3759828448892, 942.5454545454545, 960.0, 980.7037457434733]",2612.0,992.3430321592649
178,"[264.7113452725303, 77.3493709867302, 2001.1613909096793, 3117.018143395796, 3033.6493321219564, 2101.455892826511, 3600.4387260901226]","[136056.5363167597, 29373.66336824033, 2262786.9112698957, 2244054.162176067, 2234676.2368616886, 2256248.446357512, 2124601.001343519]","[23, 19, 6, 16, 15, 10, 16]","[9564.575645756458, 14400.0, 918.1721572794899, 929.6987087517934, 944.2622950819672, 958.9345172031077, 979.5918367346939]",2612.0,992.3430321592649
179,"[2304.3531902734044, 1506.1756024857818, 2850.4497983958886, 4301.222272670575, 4189.294365997002, 3060.881983454331, 4092.5537575276608]","[134597.0444613663, 38521.01653614924, 2218114.3112769565, 2177443.9387840363, 2204916.543681086, 2169147.9543007486, 2140277.5752893803]","[23, 12, 15, 22, 16, 15, 17]","[9564.575645756458, 14480.446927374302, 907.8809106830123, 925.7142857142857, 940.1523394994559, 953.2916513424053, 972.6078799249531]",2633.0,984.428408659324
180,"[247.91664683856993, 5488.214873489512, 3281.369415155332, 4011.3070010146835, 5501.683621200138, 2908.3421171663763, 3379.8924006910993]","[129457.92537347761, 34903.05157720385, 2245215.3714838563, 2222023.376823102, 2176999.022959148, 2239077.3567570816, 2127885.068197065]","[13, 21, 14, 15, 21, 14, 15]","[9564.575645756458, 14480.446927374302, 903.7656903765691, 919.474991131607, 936.7546078785689, 952.9411764705883, 972.972972972973]",2630.0,985.5513307984791
181,"[2998.4886791264735, 92.0404534203442, 2696.0489536077703, 4097.46534995492, 3191.9539645295586, 3173.070029831208, 2628.9283671427074]","[141365.39697972144, 34054.967765527355, 2259651.104540064, 2218897.54490822, 2230194.362817054, 2249961.957642275, 2179599.332608171]","[17, 11, 9, 14, 12, 11, 12]","[9564.575645756458, 14480.446927374302, 905.6603773584906, 919.8012775017743, 938.1107491856677, 953.6423841059602, 972.6078799249531]",2633.0,984.428408659324
182,"[4905.913246596991, 76.4460879034612, 2863.8743837042107, 3598.715663112073, 4072.920523049792, 4152.648893317771, 2712.165351354851]","[150403.4820579099, 28954.02800681691, 2218993.008796822, 2188451.741049151, 2197716.883596926, 2217930.1844183574, 2137171.327726278]","[12, 16, 15, 18, 16, 18, 15]","[9564.575645756458, 14320.441988950277, 922.4199288256227, 934.7277316985214, 951.1926605504588, 968.2480388494583, 988.1814715974075]",2589.0,1001.1587485515643
183,"[7292.779307966978, 105.59624628194572, 2251.8963138004838, 2093.4914267047693, 4707.316249461438, 4371.016730472257, 5982.9474548267435]","[151972.63854921877, 39896.35784388948, 2259795.6940478585, 2269881.4286957043, 2167089.498500253, 2166743.0451424643, 2061551.1539915144]","[16, 17, 11, 9, 27, 17, 20]","[9564.575645756458, 14400.0, 917.8470254957507, 932.3741007194244, 951.5418502202643, 969.6969696969697, 989.6907216494845]",2588.0,1001.5455950540958
184,"[2869.7635864988742, 116.07090440149477, 3300.4909394953693, 3114.3250579042433, 3226.8217198035245, 3657.2076464167853, 6159.173390426538]","[141288.4186556984, 43604.678784698364, 2223818.475449652, 2229547.934108143, 2239551.825540514, 2217130.9397955085, 1994244.648500659]","[11, 17, 11, 12, 13, 17, 27]","[9564.575645756458, 14480.446927374302, 910.7519325368938, 925.3837915030347, 942.2028353326064, 958.5798816568048, 979.9621928166351]",2610.0,993.1034482758621
185,"[241.11743975261388, 71.70701533194227, 4829.873367632637, 3877.8289419498487, 3501.3150013527666, 4760.451068511251, 4522.498364470693]","[128902.85245029283, 26890.130749478354, 2232150.865349024, 2211331.8236884694, 2228148.379756645, 2194588.1160948123, 2096639.7694481493]","[10, 18, 17, 18, 16, 15, 17]","[9564.575645756458, 14561.797752808989, 903.4506796793307, 921.1087420042644, 937.7713458755427, 951.891296364304, 973.7039819684447]",2620.0,989.3129770992366
186,"[3480.069687750701, 69.865358252525, 3061.8270294917616, 2653.3850537954518, 1772.5806204270984, 3821.69091801526, 2955.566059028034]","[139509.78712039252, 26339.240061201923, 2212055.368552086, 2217067.1111652637, 2240390.7087797336, 2222802.6521767853, 2156903.593403654]","[16, 14, 12, 12, 11, 14, 12]","[9564.575645756458, 14320.441988950277, 905.976931142957, 918.4975194897236, 931.7038102084831, 945.985401459854, 964.2857142857143]",2659.0,974.8025573523881
