Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[84223.10483218404, 78755.30388701214, 42457.23242632419, 84062.68218385143, 80774.37339265486, 139749.4740090205, 83240.30811598815]","[84223.10483218404, 78755.30388701214, 41362.0531891203, 84062.68218385142, 80774.37339265487, 77684.658235395, 83240.30811598817]","[0, 0, 1, 0, 0, 1, 0]","[1963.6363636363637, 1963.6363636363637, 2009.3023255813953, 2107.317073170732, 2215.3846153846152, 2335.135135135135, 2468.5714285714284]",35.0,2468.5714285714284
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[90192.00577021026, 79344.1983400738, 43892.74259524566, 84611.62206863363, 81133.41334255901, 82955.29313985625, 83496.46329183086]","[72807.45093946488, 79344.19834007378, 42919.87903373338, 84611.62206863365, 81133.41334255901, 82955.29313985625, 83496.46329183088]","[1, 0, 0, 0, 0, 0, 0]","[213.33333333333334, 2009.3023255813953, 2057.1428571428573, 2057.1428571428573, 2107.317073170732, 2215.3846153846152, 2215.3846153846152]",39.0,2215.3846153846152
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[133371.1310879553, 74845.68196350138, 39779.51625581845, 84396.45204496717, 80546.17392337375, 82508.00134018973, 89489.12154737761]","[73078.98920796668, 73901.11150850989, 38746.255740266424, 84396.45204496718, 80546.17392337375, 82508.00134018973, 78332.91235537762]","[1, 1, 0, 0, 0, 0, 1]","[210.73170731707316, 1800.0, 1878.2608695652175, 1878.2608695652175, 1920.0, 1920.0, 1920.0]",44.0,1963.6363636363637
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[83706.40888955814, 78627.76153364175, 40704.756896963685, 85580.70840898118, 82192.27361130786, 84013.82634374381, 82713.65016247566]","[83706.40888955812, 78627.76153364172, 40121.90555124679, 85580.70840898117, 82192.27361130784, 84013.8263437438, 78627.37279263062]","[0, 0, 1, 0, 0, 0, 1]","[2107.317073170732, 2107.317073170732, 2107.317073170732, 2107.317073170732, 2160.0, 2215.3846153846152, 2335.135135135135]",36.0,2400.0
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[84372.88451820453, 97380.64202867252, 46395.492632048015, 140114.7807101761, 81317.14085566014, 82878.7114633166, 83581.71213493575]","[84372.88451820453, 73991.73031387605, 45502.0073836508, 79106.92127944544, 81317.14085566015, 82878.71146331659, 78064.60164588915]","[0, 1, 0, 1, 0, 0, 1]","[2107.317073170732, 2107.317073170732, 2215.3846153846152, 2335.135135135135, 2468.5714285714284, 2468.5714285714284, 2541.176470588235]",33.0,2618.181818181818
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[83358.5284010608, 77412.15048425461, 40664.844270913665, 116633.25622570532, 79845.99765576125, 219172.03903273822, 82502.88505964956]","[83358.5284010608, 77412.15048425461, 40564.84427091367, 79812.76499939384, 79845.99765576125, 64796.35272527443, 82502.88505964955]","[0, 0, 0, 2, 0, 3, 0]","[1728.0, 1800.0, 1920.0, 2009.3023255813953, 2057.1428571428573, 2160.0, 2400.0]",34.0,2541.176470588235
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[138139.91053891077, 133298.6850526618, 14827.69317475643, 85238.91573526157, 153422.245574458, 82161.32828653055, 82102.4412339745]","[77663.43340110924, 70820.60980557518, 14827.69317475643, 85238.91573526157, 75193.32442056586, 82161.32828653057, 82102.4412339745]","[1, 1, 0, 0, 1, 0, 0]","[1136.842105263158, 1167.5675675675675, 1216.9014084507041, 1234.2857142857142, 1252.1739130434783, 1252.1739130434783, 1289.55223880597]",66.0,1309.090909090909
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[145262.533125285, 76579.07141187257, 87997.66917739875, 152578.09503251588, 80299.68034005271, 82702.94517823664, 83410.18605343139]","[80965.05029987881, 76579.07141187257, 21388.21206074844, 81173.88809527898, 80299.6803400527, 82702.94517823662, 83410.18605343137]","[1, 0, 2, 1, 0, 0, 0]","[1393.5483870967741, 1440.0, 1515.7894736842106, 1542.857142857143, 1542.857142857143, 1542.857142857143, 1542.857142857143]",56.0,1542.857142857143
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[183826.24991105846, 79266.70473257212, 75389.2221036283, 126523.58639992487, 85081.18225693802, 135018.62389687594, 83800.74826381057]","[75221.51766275383, 79266.7047325721, 40575.067739358754, 80522.5389022552, 77750.45975471674, 77830.94078909843, 83800.74826381059]","[2, 0, 1, 1, 1, 1, 0]","[1838.2978723404256, 1920.0, 2107.317073170732, 2160.0, 2215.3846153846152, 2273.684210526316, 2273.684210526316]",37.0,2335.135135135135
